t	a(t)
1000	13.274166000000001
1050	13.246331
1100	13.376496
1150	13.383500999999999
1200	13.555835000000002
1250	13.571165999999998
1300	13.619001
1350	13.662998
1400	13.740165999999999
1450	13.767547000000002
1500	13.781596000000004
1550	13.784309
1600	13.953003
1650	13.960973999999998
1700	13.953452000000002
1750	14.054497000000003
1800	14.150666000000001
1850	14.251489
1900	14.33982
1950	14.235894000000004
2000	14.334238000000001
2050	14.438334
2100	14.522642999999999
2150	14.639392999999998
2200	14.734807
2250	14.783440999999998
2300	14.86486
2350	14.903398999999997
2400	14.920176999999999
2450	14.990797999999998
2500	15.115395999999999
2550	15.160707999999998
2600	15.181542
2650	15.280298999999998
2700	15.296015999999995
2750	15.351901999999994
2800	15.372857999999997
2850	15.307946999999997
2900	15.242147
2950	15.043750000000003
3000	15.135697000000002
3050	15.182440000000001
3100	15.267862999999998
3150	15.293227000000002
3200	15.314347
3250	15.283554000000004
3300	15.305168999999994
3350	15.244185
3400	15.316176999999996
3450	15.404433000000001
3500	15.45622
3550	15.538394
3600	15.557327000000003
3650	15.547059
3700	15.591716000000003
3750	15.607535000000002
3800	15.638030000000004
3850	15.756082000000001
3900	15.798726000000002
3950	15.835176000000004
4000	15.905085000000003
4050	15.895505
4100	15.943273000000007
4150	15.968638000000004
4200	15.965404
4250	15.980441999999996
4300	16.051256999999993
4350	16.156835999999995
4400	16.147440000000003
4450	16.138475000000003
4500	16.191321
4550	16.204180999999995
4600	16.276227000000002
4650	16.270999999999997
4700	16.304243999999994
4750	16.334120999999996
4800	16.336942
4850	16.396425
4900	16.438166999999996
4950	16.457161999999997
5000	16.475740000000002
5050	16.567251
5100	16.515044
5150	16.525378999999997
5200	16.535096
5250	16.622539999999994
5300	16.623364999999996
5350	16.691358999999995
5400	16.689102
5450	16.686793
5500	16.719870000000004
5550	16.750344000000005
5600	16.797456999999998
5650	16.811993
5700	16.815485999999996
5750	16.882066
5800	16.964475000000004
5850	16.872101
5900	16.863737999999998
5950	16.903544999999998
6000	16.857934999999998
6050	16.883534999999995
6100	16.822667000000003
6150	16.839454000000003
6200	16.876253
6250	16.846709
6300	16.901485
6350	16.950674
6400	16.99962
6450	17.021919999999998
6500	17.037014000000003
6550	17.045821000000004
6600	17.096451
6650	17.087996999999994
6700	17.129312999999996
6750	17.107573999999996
6800	17.150197999999993
6850	17.127389999999995
6900	17.109384
6950	17.097604999999998
7000	17.145878999999994
7050	17.190778
7100	17.191269000000002
7150	17.23912
7200	17.282253000000004
7250	17.331216000000005
7300	17.378186000000003
7350	17.442397
7400	17.458242
7450	17.478102
7500	17.505803999999998
7550	17.551885999999993
7600	17.549182
7650	17.565058999999998
7700	17.615921999999998
7750	17.57799199999999
7800	17.614585999999996
7850	17.679161999999998
7900	17.716961000000005
7950	17.737493
8000	17.756419999999995
8050	17.728834000000003
8100	17.751735
8150	17.781101
8200	17.770902999999997
8250	17.833036000000003
8300	17.860155000000002
8350	17.834812000000003
8400	17.847648999999997
8450	17.678181999999993
8500	17.695216999999996
8550	17.744208999999994
8600	17.748600999999994
8650	17.75444
8700	17.743607
8750	17.729915
8800	17.781267999999997
8850	17.822781
8900	17.733712
8950	17.707790999999997
9000	17.735023
9050	17.725435
9100	17.742559
9150	17.794947
9200	17.818037999999998
9250	17.835985999999995
9300	17.834861
9350	17.884666000000003
9400	17.901348
9450	17.973699000000003
9500	17.982338
9550	17.976308999999997
9600	17.961809999999993
9650	17.970022999999994
9700	17.964074
9750	17.983637999999996
9800	17.984256000000002
9850	17.958568000000007
9900	17.982391
9950	18.022251
10000	18.069164000000004
10050	18.085297000000004
10100	18.111399000000002
10150	18.139443999999997
10200	18.165588
10250	18.185443999999997
10300	18.220777999999996
10350	18.248179000000004
10400	18.225582999999997
10450	18.207192999999997
10500	18.192862999999992
10550	18.218692999999995
10600	18.250288999999995
10650	18.286668
10700	18.299026
10750	18.305378
10800	18.315315000000002
10850	18.306487999999998
10900	18.32996799999999
10950	18.311167999999995
11000	18.32526599999999
11050	18.36243299999999
11100	18.399658999999993
11150	18.422013999999994
11200	18.435653999999992
11250	18.454250999999996
