t	b(t)
1000	4.349929999999999
1050	4.212624999999999
1100	4.198257000000001
1150	4.114410000000001
1200	4.137736999999999
1250	4.0444689999999985
1300	3.9920519999999993
1350	3.9385429999999997
1400	3.9091290000000005
1450	3.87537
1500	3.8062459999999994
1550	3.7447690000000007
1600	3.7757490000000025
1650	3.708307000000001
1700	3.664853
1750	3.6704299999999996
1800	3.665148
1850	3.6583120000000013
1900	3.648649
1950	3.5366500000000007
2000	3.549812999999999
2050	3.563749
2100	3.5714650000000008
2150	3.576286
2200	3.5787659999999994
2250	3.571465
2300	3.5646410000000013
2350	3.5474430000000012
2400	3.5177520000000015
2450	3.507586000000001
2500	3.529640000000001
2550	3.516233
2600	3.481638
2650	3.491912999999999
2700	3.4621639999999987
2750	3.4689559999999995
2800	3.439563
2850	3.404656999999999
2900	3.3572610000000003
2950	3.213213
3000	3.217212000000001
3050	3.2191620000000007
3100	3.22397
3150	3.199962999999999
3200	3.1866470000000002
3250	3.124049999999999
3300	3.1089729999999993
3350	3.062259999999999
3400	3.068316
3450	3.0774359999999996
3500	3.07404
3550	3.0824870000000004
3600	3.0679900000000004
3650	3.040813
3700	3.033774
3750	3.0153270000000014
3800	3.0128250000000008
3850	3.033698
3900	3.0269480000000004
3950	3.0241599999999993
4000	3.0340849999999993
4050	2.9931280000000005
4100	2.996956000000001
4150	2.9871579999999995
4200	2.971098
4250	2.951427
4300	2.9633550000000017
4350	2.979315
4400	2.9685520000000003
4450	2.949227000000001
4500	2.9542490000000003
4550	2.9479369999999996
4600	2.9458720000000005
4650	2.925499
4700	2.9229009999999995
4750	2.9237159999999984
4800	2.9011729999999987
4850	2.9075000000000006
4900	2.908825999999999
4950	2.9006419999999995
5000	2.891529
5050	2.9079039999999994
5100	2.881753999999999
5150	2.866209
5200	2.859779000000001
5250	2.874891000000001
5300	2.863171000000001
5350	2.874654000000001
5400	2.865055000000001
5450	2.849150000000001
5500	2.8479469999999996
5550	2.848405
5600	2.8514229999999996
5650	2.851800000000001
5700	2.844428
5750	2.8554659999999994
5800	2.869645999999999
5850	2.831121
5900	2.8145949999999997
5950	2.8180099999999992
6000	2.78469
6050	2.7852270000000003
6100	2.755947
6150	2.7493939999999997
6200	2.7542090000000004
6250	2.7342969999999998
6300	2.738762
6350	2.7407759999999994
6400	2.7469949999999996
6450	2.748837
6500	2.743304999999999
6550	2.736911
6600	2.7440140000000004
6650	2.732049999999999
6700	2.7363219999999995
6750	2.7204939999999995
6800	2.721212
6850	2.709609
6900	2.685358
6950	2.6789959999999997
7000	2.6842930000000003
7050	2.691098
7100	2.6890769999999997
7150	2.6982150000000007
7200	2.704907
7250	2.7119720000000003
7300	2.719168
7350	2.7283269999999993
7400	2.726394999999999
7450	2.7226819999999985
7500	2.726144999999999
7550	2.7314249999999998
7600	2.7212919999999996
7650	2.722327999999999
7700	2.730063
7750	2.7113640000000006
7800	2.716630999999999
7850	2.7257739999999995
7900	2.7283229999999996
7950	2.729567999999999
8000	2.7307729999999997
8050	2.7150779999999997
8100	2.7162460000000004
8150	2.7191500000000004
8200	2.708284
8250	2.7161070000000005
8300	2.718025000000001
8350	2.703654
8400	2.700363999999999
8450	2.623868999999999
8500	2.6200989999999997
8550	2.6265990000000006
8600	2.623943000000001
8650	2.6228330000000004
8700	2.613817
8750	2.601934
8800	2.609308
8850	2.616245
8900	2.580115
8950	2.5697589999999995
9000	2.5743659999999995
9050	2.568897999999999
9100	2.5682949999999996
9150	2.5753129999999995
9200	2.5779750000000003
9250	2.5799990000000004
9300	2.5786219999999997
9350	2.5838259999999997
9400	2.5855669999999993
9450	2.5983709999999998
9500	2.5969109999999995
9550	2.591319
9600	2.5854529999999993
9650	2.5816629999999994
9700	2.5737039999999998
9750	2.5760869999999993
9800	2.5755789999999994
9850	2.566025
9900	2.5679670000000003
9950	2.574118
10000	2.5810649999999997
10050	2.5850369999999994
10100	2.588637
10150	2.5909969999999993
10200	2.5948119999999992
10250	2.5944469999999997
10300	2.5983219999999996
10350	2.603997999999999
10400	2.5906939999999996
10450	2.5788739999999994
10500	2.575072
10550	2.5746149999999997
10600	2.578881
10650	2.5836170000000003
10700	2.5817650000000003
10750	2.5792510000000006
10800	2.5801750000000006
10850	2.571241
10900	2.573006
10950	2.565111999999999
11000	2.566050999999999
11050	2.572261999999999
11100	2.577537
11150	2.5807780000000005
11200	2.583968
11250	2.5846760000000004
11300	2.589334
11350	2.5875220000000008
11400	2.5927990000000007
11450	2.5977250000000005
11500	2.5969950000000006
11550	2.6043960000000004
11600	2.6069970000000002
11650	2.6088950000000004
11700	2.61549
11750	2.609014
11800	2.584852
11850	2.588927
11900	2.5941579999999993
11950	2.5905829999999996
12000	2.5968760000000004
12050	2.5960249999999996
12100	2.5938219999999994
12150	2.5996689999999996
12200	2.5958429999999995
12250	2.596841999999999
12300	2.6005229999999995
12350	2.596216
12400	2.600457999999999
12450	2.6073669999999987
12500	2.611661999999998
12550	2.508586
12600	2.51358
12650	2.520227
12700	2.5261150000000008
12750	2.5302960000000003
12800	2.534964000000001
12850	2.536978000000001
12900	2.539980000000001
12950	2.5329750000000004
13000	2.529016
13050	2.5289559999999995
13100	2.520655
13150	2.5222020000000005
13200	2.515455000000001
13250	2.5171480000000015
13300	2.518564000000001
13350	2.5222120000000006
13400	2.525916000000001
13450	2.5278729999999996
13500	2.5319119999999997
13550	2.526225
13600	2.5321320000000007
13650	2.527838000000001
13700	2.5265830000000005
13750	2.5316049999999994
13800	2.5318039999999993
13850	2.528656
13900	2.477224
13950	2.4803149999999996
14000	2.477737
14050	2.479700999999999
14100	2.4881499999999988
14150	2.461137999999999
14200	2.461124
14250	2.462069999999999
14300	2.4668459999999994
14350	2.470928
14400	2.469601000000001
14450	2.4678000000000004
14500	2.4704340000000005
14550	2.4547870000000005
14600	2.4559649999999995
14650	2.459624
14700	2.4625850000000007
14750	2.4541289999999996
14800	2.4523639999999998
14850	2.4528769999999995
14900	2.456404
14950	2.4575210000000003
15000	2.4603529999999996
15050	2.4619509999999996
15100	2.4419049999999998
15150	2.4462980000000005
15200	2.4483240000000004
15250	2.4529160000000014
15300	2.4533360000000006
15350	2.4560930000000014
15400	2.459705
15450	2.4608739999999996
15500	2.4594850000000004
15550	2.4624930000000007
15600	2.4602379999999995
15650	2.4622949999999997
15700	2.4646739999999996
15750	2.4685439999999996
15800	2.471908
15850	2.4744379999999997
15900	2.4637079999999996
15950	2.466136
16000	2.4614220000000007
16050	2.4653370000000008
16100	2.4637340000000005
16150	2.4624110000000012
16200	2.4671950000000002
16250	2.468202
16300	2.471821
16350	2.4739679999999997
16400	2.473744999999999
16450	2.4721739999999994
16500	2.469829999999999
16550	2.420344999999999
16600	2.2720110000000004
16650	2.2755570000000005
16700	2.2790460000000006
16750	2.2500100000000005
16800	2.253591
16850	2.2551819999999996
16900	2.255926
16950	2.2593459999999994
17000	2.260925
17050	2.245094
17100	2.246079
17150	2.2431780000000003
17200	2.2470570000000003
17250	2.2492990000000006
17300	2.2541830000000007
17350	2.217949
17400	2.213434
17450	2.2006910000000004
17500	2.1942269999999997
17550	2.1954860000000003
17600	2.1980460000000006
17650	2.1978210000000002
17700	2.2003260000000004
17750	2.201982
17800	2.203122
17850	2.189744
17900	2.191322
17950	2.193376
18000	2.195417999999999
18050	2.1935249999999993
18100	2.1954469999999997
18150	2.199065
18200	2.200398
18250	2.202381
18300	2.2034640000000008
18350	2.2036850000000006
18400	2.1560630000000005
18450	2.1586490000000005
18500	2.1610390000000006
18550	2.1607700000000007
18600	2.162456
18650	2.153015
18700	2.1531700000000003
18750	2.1500389999999996
18800	2.1509090000000004
18850	2.1510500000000006
18900	2.1520390000000007
18950	2.153911000000001
19000	2.151347000000001
19050	2.152208
19100	2.1526529999999995
19150	2.155159999999999
19200	2.147311999999999
19250	2.1455829999999994
19300	2.1482049999999995
19350	2.1515459999999993
19400	2.1528259999999992
19450	2.1566309999999995
19500	2.1595720000000007
19550	2.160162
19600	2.1571529999999997
19650	2.0810830000000005
19700	2.0823
19750	2.0840990000000006
19800	2.0849870000000013
19850	2.0864920000000007
19900	2.0891580000000003
19950	2.0892490000000006
20000	2.0909900000000006
20050	2.0939929999999998
20100	2.0953809999999997
20150	2.0974179999999993
20200	2.0997199999999996
20250	2.100018
20300	2.100147
20350	2.103291
20400	2.098750000000001
20450	2.0999630000000007
20500	2.1033820000000008
20550	2.104334
20600	2.106995000000001
20650	2.1100460000000005
20700	2.111535
20750	2.1130569999999995
20800	2.113217
20850	2.114153
20900	2.110529999999999
20950	2.111672999999999
21000	2.1102909999999993
21050	2.1113919999999995
21100	2.1123629999999993
21150	2.1146899999999986
21200	2.1178379999999994
21250	2.120577999999999
21300	2.1119
21350	2.114127
21400	2.1129029999999998
21450	2.1066
21500	2.1091479999999994
21550	2.110781
21600	2.109443999999999
21650	2.106988999999999
21700	2.1071239999999993
21750	2.107355
21800	2.109041
21850	2.075802999999999
21900	2.078521999999999
21950	2.0774779999999997
22000	2.078666
22050	2.081314
22100	2.081390999999999
22150	2.078477
22200	2.079213
22250	2.07855
22300	2.080469999999999
22350	2.082389999999999
22400	2.083190999999999
22450	2.0845159999999994
22500	2.0848890000000004
22550	2.0878069999999997
22600	2.0897110000000008
22650	2.0919610000000004
22700	2.0920470000000004
22750	2.0931450000000003
22800	2.087636
22850	2.089281999999999
22900	2.0909329999999993
22950	2.059553999999999
23000	2.0616649999999996
23050	2.06285
23100	2.062220000000001
23150	2.0611620000000013
23200	2.062183000000001
23250	2.0636140000000007
23300	2.0653460000000003
23350	2.0665859999999996
23400	2.069428
23450	2.069965
23500	2.068969
23550	2.0635379999999994
23600	2.066856
23650	2.0681950000000002
23700	2.0681249999999998
23750	2.0704119999999997
23800	2.071719
23850	2.0715859999999995
23900	2.0710479999999993
23950	2.0722630000000004
24000	2.0744490000000004
24050	2.075963
24100	2.076513
24150	2.0707450000000005
24200	2.0673450000000004
24250	2.06876
24300	2.07105
24350	2.063436
24400	2.060002
24450	2.0577080000000003
24500	2.056127
24550	2.0575499999999995
24600	2.0547960000000005
24650	2.045524
24700	2.041068
24750	2.0422510000000007
24800	2.0421050000000003
24850	2.041757
24900	2.0423569999999995
24950	2.0317740000000004
