t	b(t)
100	3.4704399999999986
150	3.304562000000002
200	3.246432999999999
250	3.2231700000000005
300	3.1361130000000004
350	3.0379430000000003
400	3.081109
450	3.0538520000000005
500	2.996692
550	3.0197250000000015
600	2.9128570000000003
650	2.878441000000001
700	2.851222000000001
750	2.8577039999999996
800	2.705336
850	2.606703
900	2.5702310000000006
950	2.557202
1000	2.422221000000001
1050	2.4222120000000005
1100	2.379801
1150	2.379509
1200	2.378403
1250	2.296265
1300	2.2903310000000006
1350	2.3032430000000006
1400	2.2991379999999997
1450	2.218929
1500	2.2133979999999993
1550	2.171282
1600	2.131863
1650	2.1136540000000004
1700	2.116304
1750	2.081245
1800	2.0862520000000004
1850	2.091431
1900	2.085667999999999
1950	1.9813090000000004
2000	1.9579279999999997
2050	1.9668069999999997
2100	1.9622230000000005
2150	1.9597889999999998
2200	1.9671410000000003
2250	1.9471579999999997
2300	1.9475960000000005
2350	1.9096690000000003
2400	1.8836609999999996
2450	1.8858520000000005
2500	1.8806240000000003
2550	1.8932179999999996
2600	1.8585700000000003
2650	1.8628379999999993
2700	1.8615879999999994
2750	1.8643689999999997
2800	1.8514439999999999
2850	1.8556389999999994
2900	1.854350000000001
2950	1.8416309999999996
3000	1.8326390000000001
3050	1.8187019999999998
3100	1.8319369999999997
3150	1.8264109999999996
3200	1.8268729999999993
3250	1.8309839999999997
3300	1.8331740000000005
3350	1.8178949999999998
3400	1.8200820000000004
3450	1.8178670000000003
3500	1.8222160000000005
3550	1.828439
3600	1.8324340000000003
3650	1.8381589999999988
3700	1.8457139999999999
3750	1.83641
3800	1.8394230000000005
3850	1.8426390000000001
3900	1.8438740000000002
3950	1.8501000000000003
4000	1.855014
4050	1.8386150000000003
4100	1.8329460000000004
4150	1.833793
4200	1.84015
4250	1.847032000000001
4300	1.843937
4350	1.8281409999999996
4400	1.8215669999999997
4450	1.8260780000000012
4500	1.8243260000000006
4550	1.8276020000000006
4600	1.8269299999999995
4650	1.828289
4700	1.832789
4750	1.839830000000001
4800	1.8393170000000005
4850	1.8479959999999997
4900	1.8463980000000004
4950	1.8511359999999994
5000	1.8568809999999996
