t	b(t)
1000	4.163291999999999
1050	4.142417
1100	4.074972000000001
1150	4.029465000000002
1200	3.9728650000000014
1250	3.939306999999998
1300	3.925363999999998
1350	3.9331619999999994
1400	3.886327000000001
1450	3.8711419999999994
1500	3.847630000000001
1550	3.814487000000001
1600	3.7979780000000023
1650	3.7154500000000006
1700	3.694691999999998
1750	3.684153000000003
1800	3.6183769999999997
1850	3.6042829999999997
1900	3.5646139999999993
1950	3.523520999999999
2000	3.4845620000000004
2050	3.414095000000001
2100	3.4276520000000006
2150	3.4350020000000026
2200	3.4578870000000013
2250	3.425915
2300	3.427394
2350	3.373748999999999
2400	3.394928000000001
2450	3.3549859999999994
2500	3.321550999999999
2550	3.320034
2600	3.297133999999998
2650	3.2994289999999995
2700	3.2746040000000005
2750	3.2623900000000003
2800	3.249543
2850	3.2450509999999997
2900	3.234064
2950	3.189718000000001
3000	3.1832699999999994
3050	3.1815409999999997
3100	3.192973000000001
3150	3.144882
3200	3.1446809999999994
3250	3.138205999999999
3300	3.0808019999999994
3350	3.090476
3400	3.0612880000000002
3450	3.0606169999999997
3500	3.047096000000002
3550	3.046960000000001
3600	3.0301330000000006
3650	3.031061999999999
3700	3.019297
3750	3.0289580000000003
3800	3.0117179999999992
3850	3.0284679999999993
3900	3.0411810000000004
3950	3.040858
4000	3.035503
4050	3.0380109999999987
4100	3.0290149999999985
4150	3.008904999999998
4200	3.007623999999999
4250	3.0168469999999985
4300	3.0185389999999996
4350	3.013703000000001
4400	3.017564000000001
4450	2.993114
4500	3.009365000000001
4550	3.001157
4600	2.994982000000001
4650	3.0109770000000005
4700	3.0094459999999996
4750	2.973696
4800	2.9769219999999996
4850	2.9737279999999995
4900	2.9498239999999982
4950	2.941832
5000	2.9394980000000004
5050	2.9461959999999987
5100	2.9505310000000002
5150	2.947019
5200	2.939561000000001
5250	2.948521000000001
5300	2.9389730000000016
5350	2.941785000000001
5400	2.941999
5450	2.9445650000000008
5500	2.9312739999999997
5550	2.923101
5600	2.9063939999999993
5650	2.9120340000000002
5700	2.9268109999999994
5750	2.9022030000000005
5800	2.872755
5850	2.8811199999999997
5900	2.877627
5950	2.8765990000000006
6000	2.870108
6050	2.850613000000001
6100	2.8466089999999995
6150	2.824108999999999
6200	2.8215609999999987
6250	2.8305850000000006
6300	2.818
6350	2.8253990000000004
6400	2.832098
6450	2.8309900000000003
6500	2.8073750000000017
6550	2.787721000000001
6600	2.7697050000000005
6650	2.761929000000001
6700	2.7509420000000007
6750	2.755007
6800	2.7551819999999996
6850	2.732163
6900	2.729352
6950	2.724932999999999
7000	2.7315959999999997
7050	2.734696
7100	2.7322859999999998
7150	2.7195729999999996
7200	2.717475
7250	2.722118
7300	2.7161259999999987
7350	2.7195660000000017
7400	2.7090559999999995
7450	2.6900720000000002
7500	2.6956910000000005
7550	2.6803060000000003
7600	2.6861570000000006
7650	2.6693189999999998
7700	2.66179
7750	2.662653
7800	2.664069
7850	2.6554889999999993
7900	2.6532549999999997
