t	b(t)
50	2.3832880000000007
100	2.1476950000000006
150	1.905692
200	1.7834089999999996
250	1.7397789999999997
300	1.6877840000000006
350	1.636743999999999
400	1.5610049999999995
450	1.5301389999999997
500	1.498389
550	1.4777669999999998
600	1.4439579999999999
650	1.413754
700	1.3910040000000004
750	1.3775120000000007
800	1.348131
850	1.334185000000001
900	1.326099
950	1.3123099999999994
1000	1.2643620000000004
1050	1.2495760000000002
1100	1.2283839999999993
1150	1.1880449999999996
1200	1.180918
1250	1.1491899999999997
1300	1.1162210000000001
1350	1.0979089999999994
1400	1.091382
1450	1.079187
1500	1.0753429999999995
1550	1.067586
1600	1.0701540000000003
1650	1.053533
1700	1.041406
1750	1.0132609999999997
1800	0.9999430000000001
1850	1.0006750000000006
1900	1.0012550000000002
1950	0.9865649999999995
2000	0.9886249999999999
2050	0.9822459999999998
2100	0.9681529999999999
2150	0.9724250000000002
2200	0.9740829999999997
2250	0.9686560000000003
2300	0.9554820000000003
2350	0.952209
2400	0.9331129999999999
2450	0.933804
2500	0.9283290000000002
2550	0.9207700000000001
2600	0.9136689999999997
2650	0.9002519999999999
2700	0.8860570000000001
2750	0.8815429999999997
2800	0.8838980000000005
2850	0.8786179999999999
2900	0.8738459999999997
2950	0.86942
3000	0.8658540000000001
3050	0.8616389999999999
3100	0.861275
3150	0.8603539999999998
3200	0.8580909999999998
3250	0.853518
3300	0.8451090000000003
3350	0.8421209999999995
3400	0.8395780000000002
3450	0.8371560000000001
3500	0.8311850000000003
3550	0.8293829999999999
3600	0.8241540000000002
3650	0.8153480000000001
3700	0.8134199999999998
3750	0.8095489999999995
3800	0.8040389999999996
3850	0.80062
3900	0.7963670000000002
3950	0.7808649999999999
4000	0.7794189999999999
4050	0.775398
4100	0.7607349999999998
4150	0.7541550000000002
4200	0.7516310000000002
4250	0.7526469999999997
4300	0.752684
4350	0.7459149999999998
4400	0.745515
4450	0.7454999999999999
4500	0.7411769999999998
4550	0.736082
4600	0.7293540000000001
4650	0.7254310000000003
4700	0.715448
4750	0.7133189999999998
4800	0.7140169999999999
4850	0.7120599999999995
4900	0.7122449999999998
4950	0.712617
5000	0.7104249999999999
5050	0.7007699999999999
5100	0.7003879999999998
5150	0.6902950000000003
5200	0.6873400000000001
5250	0.6845349999999998
5300	0.681543
5350	0.681644
5400	0.6744600000000002
5450	0.6720049999999997
5500	0.6656160000000003
5550	0.6629120000000003
5600	0.6609570000000001
5650	0.6604160000000003
5700	0.6576520000000001
5750	0.6566080000000002
5800	0.6569360000000003
5850	0.6564599999999998
5900	0.6578780000000002
5950	0.6545329999999998
6000	0.6539890000000003
6050	0.6530800000000001
6100	0.6521290000000002
6150	0.647668
6200	0.645179
6250	0.6445799999999999
6300	0.642283
6350	0.6418259999999999
6400	0.6424760000000002
6450	0.6410240000000001
6500	0.640257
6550	0.6388049999999997
6600	0.635753
6650	0.635161
6700	0.6322050000000001
6750	0.62549
6800	0.6251300000000001
6850	0.6261820000000001
6900	0.62113
6950	0.6189430000000002
7000	0.616036
7050	0.6138419999999997
7100	0.609132
7150	0.603977
7200	0.603113
7250	0.6018090000000001
7300	0.6013640000000001
7350	0.5984219999999999
7400	0.5981770000000002
7450	0.594933
7500	0.5946480000000002
7550	0.594587
7600	0.5925699999999999
7650	0.5922829999999999
7700	0.589264
7750	0.5886990000000001
7800	0.5817269999999999
7850	0.580847
7900	0.5811900000000001
7950	0.579725
8000	0.5784019999999999
8050	0.5784929999999999
8100	0.57798
8150	0.5741899999999999
8200	0.5726810000000002
8250	0.5726150000000001
8300	0.572036
8350	0.5704509999999999
8400	0.5703410000000001
8450	0.5712989999999999
8500	0.5693109999999999
8550	0.5688310000000001
8600	0.568947
8650	0.5686149999999999
8700	0.5670569999999998
8750	0.5664020000000003
8800	0.5637590000000003
8850	0.5634280000000002
8900	0.561449
8950	0.558118
9000	0.5547939999999997
9050	0.55382
9100	0.5526149999999997
9150	0.550439
9200	0.5497080000000001
9250	0.548306
9300	0.5483469999999996
9350	0.5452380000000001
9400	0.5367910000000002
9450	0.5366770000000001
9500	0.533543
9550	0.53275
9600	0.5325180000000003
9650	0.532131
9700	0.5297200000000002
9750	0.5295969999999999
9800	0.530126
9850	0.5289550000000002
9900	0.5284559999999997
9950	0.524056
10000	0.5233790000000001
10050	0.5194640000000001
10100	0.5185750000000001
10150	0.516397
10200	0.516675
10250	0.5163089999999998
10300	0.5148780000000001
10350	0.5135070000000002
10400	0.5125000000000002
10450	0.5126229999999998
10500	0.5128630000000001
10550	0.512445
10600	0.5114909999999999
10650	0.5114830000000002
10700	0.511389
10750	0.5105149999999998
10800	0.5105649999999998
10850	0.5108050000000002
10900	0.5106590000000001
10950	0.5104690000000001
11000	0.5098590000000003
11050	0.5091279999999999
11100	0.5092589999999998
11150	0.5086719999999998
11200	0.5084129999999998
11250	0.5076700000000002
11300	0.5076750000000001
11350	0.5057760000000002
11400	0.505736
11450	0.504107
11500	0.5039480000000001
11550	0.5020440000000003
11600	0.5009199999999996
11650	0.500963
11700	0.5001009999999999
11750	0.49919
11800	0.4987
11850	0.49769399999999975
11900	0.49772499999999986
11950	0.4976890000000001
12000	0.4972000000000001
12050	0.49731100000000006
12100	0.4962470000000001
12150	0.496798
12200	0.4930840000000002
12250	0.49288799999999994
12300	0.49157500000000004
12350	0.490728
12400	0.49054600000000015
12450	0.4895630000000002
12500	0.487852
12550	0.4872189999999999
12600	0.4859500000000003
12650	0.4858240000000002
12700	0.484848
12750	0.4842010000000001
12800	0.48425099999999993
12850	0.48353999999999997
12900	0.48165800000000014
12950	0.48077499999999995
13000	0.480062
13050	0.47934099999999996
13100	0.47936300000000026
13150	0.4794279999999999
13200	0.47889000000000004
13250	0.4769829999999999
13300	0.4757650000000002
13350	0.4742990000000001
13400	0.47403100000000015
13450	0.473603
13500	0.47386599999999995
13550	0.4732570000000001
13600	0.4710000000000003
13650	0.46571400000000013
13700	0.4656830000000001
13750	0.463364
13800	0.46341400000000016
13850	0.461584
13900	0.4615199999999998
13950	0.4619159999999999
14000	0.4608699999999999
14050	0.4609269999999999
14100	0.46038500000000004
14150	0.4604059999999998
14200	0.46087799999999995
14250	0.4602039999999999
14300	0.4596719999999999
14350	0.45942900000000025
14400	0.4597359999999998
14450	0.4593220000000002
14500	0.45844100000000004
14550	0.458232
14600	0.457527
14650	0.4572639999999999
14700	0.4560520000000001
14750	0.4549499999999999
14800	0.4550390000000001
14850	0.4554360000000002
14900	0.4545419999999997
14950	0.4544399999999999
15000	0.4540079999999998
15050	0.45392299999999997
15100	0.45348200000000005
15150	0.4536549999999999
15200	0.45376000000000005
15250	0.45340700000000006
15300	0.4524639999999999
15350	0.452537
15400	0.45193399999999995
15450	0.45179500000000006
15500	0.45214000000000015
15550	0.4520290000000001
15600	0.45020899999999997
15650	0.44926099999999974
15700	0.4489280000000001
15750	0.44851100000000016
15800	0.44813699999999984
15850	0.4472059999999996
15900	0.4460430000000001
15950	0.44599399999999995
16000	0.44407000000000013
16050	0.4439429999999999
16100	0.442749
16150	0.441154
16200	0.440911
16250	0.440039
16300	0.43981299999999995
16350	0.4391830000000001
16400	0.43897400000000003
16450	0.439043
16500	0.43768800000000013
16550	0.4377169999999998
16600	0.43775
16650	0.43705199999999983
16700	0.43702099999999994
16750	0.43687800000000016
16800	0.43695899999999993
16850	0.4373080000000001
16900	0.43740199999999996
16950	0.4369430000000002
17000	0.43686499999999995
17050	0.43653099999999995
17100	0.4357339999999999
17150	0.43558600000000014
17200	0.435493
17250	0.43482499999999996
17300	0.43351300000000015
17350	0.4328889999999999
17400	0.4320769999999999
17450	0.4323189999999999
17500	0.42864500000000016
17550	0.42802400000000007
17600	0.42652099999999993
17650	0.4259770000000001
17700	0.42507200000000017
17750	0.42534799999999995
17800	0.4252259999999999
17850	0.425428
17900	0.4247350000000001
17950	0.42327000000000004
18000	0.4227740000000002
18050	0.4221459999999999
18100	0.42193600000000003
18150	0.4213999999999999
18200	0.4209459999999997
18250	0.4208249999999999
18300	0.4209219999999999
18350	0.42093700000000017
18400	0.41998899999999995
18450	0.4194590000000001
18500	0.41877999999999976
18550	0.41819700000000004
18600	0.4172610000000001
18650	0.4171699999999998
18700	0.4164099999999999
18750	0.41663700000000004
18800	0.4164990000000001
18850	0.41620100000000015
18900	0.41565200000000013
18950	0.41552600000000006
19000	0.415584
19050	0.41483099999999995
19100	0.41364399999999996
19150	0.413453
19200	0.41279600000000016
19250	0.41248799999999997
19300	0.41264799999999996
19350	0.41130900000000004
19400	0.41083400000000003
19450	0.410742
19500	0.41020199999999996
19550	0.409851
19600	0.40980200000000006
19650	0.409479
19700	0.4094489999999999
