t	a(t)
100	14.760013999999996
150	15.290221999999998
200	16.083752
250	16.369692999999998
300	17.030319999999996
350	17.330285
400	17.762461000000002
450	18.058239999999994
500	18.156045000000002
550	18.493087000000003
600	18.804136999999997
650	18.946025999999996
700	19.114212000000002
750	19.280451000000006
800	19.368163000000003
850	19.573693999999993
900	19.732675
950	19.940573
1000	20.157060000000005
1050	20.361345999999998
1100	20.381966000000002
1150	20.622034999999997
1200	20.716449
1250	20.747761999999998
1300	20.731557000000002
1350	20.960590000000003
1400	21.145365
1450	21.269506999999997
1500	21.400475999999994
1550	21.353648000000003
1600	21.428815000000004
1650	21.44409400000001
1700	21.507012999999993
1750	21.534032000000007
1800	21.571675999999997
1850	21.597681
1900	21.62969600000001
1950	21.698957999999998
2000	21.840417
2050	21.921557000000007
2100	21.994772000000008
2150	22.038059000000004
2200	22.046151
2250	22.103878999999996
2300	22.192904
2350	22.23252799999999
2400	22.301320999999998
2450	22.35997100000002
2500	22.39952300000001
2550	22.476348999999995
2600	22.527545999999997
2650	22.496569999999988
2700	22.549434
2750	22.645217000000002
2800	22.697329
2850	22.726568999999998
2900	22.759365999999996
2950	22.751057000000007
3000	22.842218
3050	22.869805999999993
3100	22.944936
3150	23.002972999999997
3200	23.094337999999997
3250	23.160005000000005
3300	23.159634999999998
3350	23.179645
3400	23.205388999999997
3450	23.290684000000006
3500	23.31405900000001
3550	23.352686000000002
3600	23.429941
3650	23.516731
3700	23.525409000000003
3750	23.551957999999985
3800	23.587583000000006
3850	23.630434000000005
3900	23.68612199999999
3950	23.64161
4000	23.677187000000004
4050	23.711791
4100	23.777122999999996
4150	23.823732000000017
4200	23.83027800000001
4250	23.810097999999993
4300	23.821176000000005
4350	23.872564999999994
4400	23.939979000000005
4450	23.914604
4500	23.844214999999995
4550	23.886692000000007
4600	23.914508
4650	23.943530999999997
4700	23.96695999999999
4750	23.98039500000001
4800	24.051661999999997
4850	24.100013999999987
4900	24.123111999999995
4950	24.176341
5000	24.21221500000001
5050	24.241513
5100	24.276075000000002
5150	24.297986999999992
5200	24.319710000000008
5250	24.354432000000006
5300	24.398285999999988
5350	24.44916999999999
5400	24.464428999999996
5450	24.425933000000015
5500	24.493116000000004
5550	24.517781
5600	24.52786100000001
5650	24.56942400000001
5700	24.536543999999996
5750	24.56082200000001
5800	24.633294999999997
5850	24.678589000000017
5900	24.70626699999999
5950	24.734896999999993
6000	24.711850999999996
6050	24.750379000000002
6100	24.80295
6150	24.83395699999999
6200	24.885073000000013
6250	24.921796000000008
6300	24.976329999999994
6350	25.00509399999999
6400	25.01620999999999
6450	25.014254000000008
6500	25.044079999999994
6550	25.01330899999999
6600	24.995712999999995
6650	25.024122999999996
6700	25.03039699999999
6750	25.049960000000006
6800	25.099546
6850	25.121148999999992
6900	25.16710699999999
6950	25.191221000000006
7000	25.215927999999998
7050	25.255378000000004
7100	25.280008000000013
7150	25.314406999999996
7200	25.326385000000002
7250	25.379348999999994
7300	25.351333000000004
7350	25.36507
7400	25.403583999999995
7450	25.449161999999987
7500	25.481859999999998
7550	25.47381100000001
7600	25.470666
7650	25.536664999999992
7700	25.55989799999999
7750	25.574396000000014
7800	25.59542099999999
7850	25.641554999999997
7900	25.645143999999988
7950	25.655254999999993
8000	25.670471
8050	25.679009999999995
8100	25.698434
8150	25.718053000000005
8200	25.725863000000018
8250	25.78755600000001
8300	25.82120099999999
8350	25.818547999999996
8400	25.83471400000001
8450	25.83024100000002
8500	25.870572000000006
8550	25.877448
8600	25.885101999999996
8650	25.875553
8700	25.871400999999995
8750	25.889948000000008
8800	25.894510999999994
8850	25.916252999999983
8900	25.895703000000008
8950	25.93278000000001
9000	25.962025999999994
9050	25.97851600000001
