t	a(t)
1000	21.284157425742574
1050	21.289015841584153
1100	21.536587128712874
1150	21.78379306930693
1200	22.017638613861383
1250	22.230789108910894
1300	22.376692079207928
1350	22.52851881188119
1400	22.788391089108913
1450	22.862672277227727
1500	23.10923366336635
1550	23.354246534653463
1600	23.454034653465346
1650	23.51616039603959
1700	23.558320792079204
1750	23.63717227722772
1800	23.834639603960387
1850	23.863869306930678
1900	23.86957623762376
1950	24.059110891089105
2000	24.114296039603953
2050	24.289061386138616
2100	24.42259603960397
2150	24.538798019801987
2200	24.468306930693064
2250	24.3756405940594
2300	24.40719504950495
2350	24.559997029702973
2400	24.65881089108911
2450	24.87827623762376
2500	24.923600990099015
2550	24.93147425742574
2600	24.94545742574258
2650	25.091169306930695
2700	24.941034653465337
2750	25.03499207920792
2800	25.128285148514856
2850	25.250445544554456
2900	25.375707920792074
2950	25.52242772277227
3000	25.41153366336634
3050	25.458001980198027
3100	25.620007920792084
3150	25.708824752475252
3200	25.856312871287134
3250	25.91979306930693
3300	26.011476237623764
3350	26.036208910891098
3400	25.95834752475247
3450	25.962694059405937
3500	26.097899009900985
3550	26.176938613861388
3600	26.213470297029694
3650	26.10988514851484
3700	26.04112871287129
3750	26.160625742574265
3800	26.193422772277227
3850	26.194314851485156
3900	26.256665346534664
3950	26.296011881188115
4000	26.316323762376236
4050	26.339991089108903
4100	26.26153168316831
4150	26.3680495049505
4200	26.42065940594059
4250	26.529596039603966
4300	26.478414851485148
4350	26.461605940594065
4400	26.521389108910892
4450	26.659257425742577
4500	26.773061386138625
4550	26.73438217821782
4600	26.816466336633653
4650	26.747137623762377
4700	26.669322772277226
4750	26.73779603960396
4800	26.81711584158414
4850	26.881090099009878
4900	26.9352405940594
4950	26.94995346534654
5000	27.04392475247524
5050	26.830228712871293
5100	26.910062376237633
5150	26.827670297029705
5200	26.90356138613862
5250	26.848455445544573
5300	26.804216831683167
5350	26.82464257425743
5400	26.84067821782178
5450	26.884242574257417
5500	26.942403960396046
5550	26.9738891089109
5600	26.987105940594073
5650	26.91377326732674
5700	26.949453465346544
5750	27.012665346534643
5800	27.039891089108902
5850	27.045328712871292
5900	27.018243564356432
5950	27.00671386138614
6000	27.030296039603954
6050	27.07240693069306
6100	27.052898019801987
6150	27.097636633663367
6200	27.128170297029722
6250	27.107285148514855
6300	27.17178712871287
6350	27.21140990099011
6400	27.256149504950503
6450	27.256138613861395
6500	27.299783168316832
6550	27.35164059405941
6600	27.407784158415843
6650	27.449000990099012
6700	27.501738613861377
6750	27.55167425742575
6800	27.616549504950502
6850	27.694737623762368
6900	27.7582297029703
6950	27.835181188118813
7000	27.780169306930706
7050	27.858383168316845
7100	27.8035603960396
7150	27.82507227722773
7200	27.864033663366328
7250	27.859559405940587
7300	27.883597029702976
7350	27.92467326732673
7400	27.96227623762376
7450	27.975595049504946
7500	28.005352475247523
7550	28.01018811881189
7600	28.020920792079202
7650	28.064255445544557
7700	28.06227722772278
7750	27.948501980198035
7800	28.04539009900991
7850	28.092723762376245
7900	28.11632376237624
7950	28.118245544554437
8000	28.14578712871287
8050	28.182051485148502
8100	28.221152475247514
8150	28.275262376237627
8200	28.278165346534653
8250	28.313064356435632
8300	28.334282178217826
8350	28.386531683168318
8400	28.3465801980198
8450	28.386821782178217
8500	28.359820792079212
8550	28.303465346534658
8600	28.28823465346535
8650	28.337265346534657
8700	28.344268316831677
8750	28.388748514851482
8800	28.421975247524742
8850	28.48473762376237
8900	28.558296039603967
8950	28.622467326732675
9000	28.661285148514846
9050	28.629539603960392
9100	28.664950495049517
9150	28.691263366336635
9200	28.75210891089108
9250	28.803019801980195
9300	28.79591287128711
9350	28.738850495049498
9400	28.775983168316834
9450	28.821471287128713
9500	28.88374653465346
9550	28.938699009900983
9600	28.993959405940597
9650	29.06063960396039
9700	29.114465346534658
9750	29.128137623762388
9800	29.113796039603972
9850	29.17078514851486
9900	29.205350495049505
9950	29.233067326732677
