t	s(t)
10400	1910.99
10450	1916.12
10500	1921.5
10550	1927.32
10600	1932.81
10650	1938.33
10700	1944.22
10750	1949.52
10800	1955.13
10850	1960.51
10900	1965.66
10950	1971.07
11000	1976.58
11050	1982.53
11100	1987.17
11150	1992.45
11200	1997.71
11250	2003.21
11300	2007.86
11350	2013.19
11400	2018.21
11450	2023.91
11500	2029.14
11550	2033.99
11600	2039.16
11650	2044.38
11700	2049.93
11750	2055.16
11800	2060.71
11850	2066.2
11900	2071.11
11950	2076.0
12000	2081.61
12050	2086.29
12100	2091.85
12150	2096.96
12200	2102.32
12250	2107.73
12300	2113.49
12350	2118.03
12400	2123.22
12450	2128.4
12500	2133.51
12550	2138.71
12600	2143.87
12650	2148.81
12700	2153.97
12750	2158.85
12800	2163.82
12850	2168.78
12900	2173.66
12950	2179.42
13000	2184.78
13050	2190.25
13100	2195.02
13150	2199.42
13200	2204.29
13250	2209.16
13300	2213.72
13350	2218.71
13400	2223.64
13450	2228.58
13500	2233.66
13550	2238.54
13600	2243.57
13650	2248.75
13700	2253.29
13750	2258.44
13800	2263.24
13850	2268.42
13900	2272.94
13950	2276.96
14000	2282.28
14050	2286.82
14100	2292.07
14150	2296.83
14200	2301.18
14250	2306.16
14300	2311.43
14350	2316.47
14400	2320.96
14450	2325.76
14500	2330.27
14550	2335.29
14600	2339.67
14650	2344.47
14700	2349.36
14750	2354.79
14800	2359.07
14850	2363.67
14900	2368.43
14950	2372.89
15000	2377.78
15050	2382.38
15100	2387.21
15150	2391.67
15200	2396.2
15250	2401.22
15300	2406.09
15350	2410.53
15400	2415.56
15450	2419.96
15500	2424.16
15550	2428.54
15600	2433.35
15650	2437.92
15700	2442.55
15750	2447.21
15800	2451.9
15850	2456.82
15900	2461.23
15950	2465.88
16000	2470.84
16050	2475.12
16100	2479.92
16150	2484.08
16200	2488.81
16250	2493.05
16300	2497.05
16350	2501.82
16400	2506.09
16450	2510.27
16500	2515.12
16550	2519.64
16600	2523.75
16650	2528.0
16700	2532.35
16750	2536.76
16800	2541.39
16850	2546.14
16900	2550.64
16950	2555.51
17000	2559.83
17050	2564.64
17100	2569.11
17150	2573.41
17200	2577.54
17250	2582.08
17300	2586.71
17350	2590.96
17400	2595.42
17450	2599.72
17500	2604.42
17550	2608.64
17600	2613.1
17650	2617.15
17700	2621.39
17750	2625.61
17800	2629.81
17850	2634.01
17900	2638.73
17950	2643.03
18000	2647.02
18050	2651.28
18100	2655.57
18150	2659.61
18200	2663.82
18250	2668.23
18300	2671.88
18350	2675.84
18400	2680.24
18450	2684.8
18500	2689.28
18550	2693.74
18600	2697.87
18650	2702.18
18700	2706.23
18750	2710.7
18800	2714.8
18850	2718.83
18900	2723.2
18950	2727.44
19000	2731.75
19050	2735.86
19100	2740.25
19150	2744.38
19200	2748.5
19250	2752.63
19300	2756.74
19350	2761.38
19400	2765.44
19450	2769.32
19500	2773.75
19550	2778.36
19600	2782.57
19650	2786.98
19700	2791.1
19750	2795.58
19800	2799.43
19850	2803.61
19900	2807.67
19950	2811.45
20000	2815.16
20050	2819.46
20100	2823.5
20150	2827.59
20200	2831.55
20250	2835.71
20300	2839.93
20350	2844.15
20400	2848.57
20450	2852.78
20500	2857.12
20550	2861.11
20600	2865.46
20650	2869.52
20700	2873.58
20750	2877.66
20800	2882.16
20850	2886.0
20900	2889.66
20950	2893.36
21000	2897.6
21050	2901.93
21100	2906.1
21150	2910.61
21200	2914.65
21250	2918.82
21300	2922.89
21350	2926.87
21400	2930.67
21450	2934.51
21500	2938.86
21550	2942.72
21600	2946.48
21650	2950.55
21700	2954.65
21750	2958.61
21800	2962.29
21850	2966.69
21900	2970.81
21950	2974.74
22000	2978.94
22050	2983.29
22100	2987.33
22150	2990.81
22200	2994.63
22250	2998.73
22300	3002.9
22350	3006.51
22400	3010.09
22450	3014.13
22500	3018.03
22550	3021.73
22600	3025.62
22650	3029.87
22700	3034.2
22750	3038.33
22800	3042.13
22850	3045.93
22900	3050.17
22950	3053.87
23000	3057.53
23050	3061.08
23100	3064.99
23150	3068.8
23200	3072.81
23250	3076.84
23300	3080.57
23350	3084.44
23400	3088.46
23450	3092.42
23500	3096.36
23550	3099.88
23600	3103.6
23650	3107.65
23700	3111.69
23750	3115.46
23800	3118.86
23850	3122.55
23900	3126.38
23950	3130.7
24000	3134.98
24050	3138.99
24100	3142.71
24150	3147.0
24200	3150.68
24250	3154.62
24300	3158.28
24350	3162.06
24400	3165.69
24450	3169.67
24500	3173.05
24550	3177.16
24600	3181.17
24650	3185.03
24700	3188.75
24750	3192.86
24800	3196.86
24850	3200.71
24900	3204.8
24950	3208.65
