t	b(t)
50	1.6433919999999997
100	1.5079900000000002
150	1.3360500000000004
200	1.224374
250	1.115464
300	1.0810239999999998
350	1.0296979999999996
400	0.9896519999999999
450	0.9538920000000001
500	0.9427860000000002
550	0.9231380000000002
600	0.9145920000000001
650	0.8415520000000002
700	0.8137220000000001
750	0.8028280000000001
800	0.7859599999999997
850	0.7732759999999997
900	0.74405
950	0.72092
1000	0.7122399999999999
1050	0.7027040000000001
1100	0.686652
1150	0.663764
1200	0.640104
1250	0.6318840000000001
1300	0.62143
1350	0.6019
1400	0.597372
1450	0.596674
1500	0.594406
1550	0.589488
1600	0.5871859999999998
1650	0.5809000000000001
1700	0.5760240000000002
1750	0.5670599999999998
1800	0.550522
1850	0.5493339999999999
1900	0.5405979999999999
1950	0.5313460000000001
2000	0.5279020000000001
2050	0.520982
2100	0.5139119999999998
2150	0.5013920000000001
2200	0.4990599999999999
2250	0.49544599999999994
2300	0.492876
2350	0.494748
2400	0.49213999999999997
2450	0.4886819999999999
2500	0.481104
2550	0.48230000000000006
2600	0.47534600000000005
2650	0.47728200000000015
2700	0.4769880000000001
2750	0.47043
2800	0.46534600000000004
2850	0.4585200000000001
2900	0.456452
2950	0.457138
3000	0.45352400000000004
3050	0.45086000000000004
3100	0.44859799999999994
3150	0.44724800000000003
3200	0.44477399999999995
3250	0.445666
3300	0.444336
3350	0.44331600000000004
3400	0.4398379999999999
3450	0.4368859999999999
3500	0.4357139999999999
3550	0.43435399999999996
3600	0.4327440000000001
3650	0.4304499999999998
3700	0.4287339999999999
3750	0.4259519999999999
3800	0.425514
3850	0.421202
3900	0.4217839999999999
3950	0.42070799999999997
4000	0.42138999999999993
4050	0.42080200000000006
4100	0.42052599999999984
4150	0.41768000000000005
4200	0.417146
4250	0.41037799999999997
4300	0.4101019999999999
4350	0.4052999999999999
4400	0.402224
4450	0.398528
4500	0.39674399999999993
4550	0.39403800000000005
4600	0.3929580000000001
4650	0.39175799999999994
4700	0.392184
4750	0.39161
4800	0.387196
4850	0.3873380000000002
4900	0.3865379999999999
4950	0.38476
5000	0.3844359999999999
5050	0.38468799999999986
5100	0.38452200000000003
5150	0.38374399999999986
5200	0.38234600000000013
5250	0.3797979999999999
5300	0.3748060000000002
5350	0.37540800000000013
5400	0.37172399999999994
5450	0.37185599999999996
5500	0.3729659999999999
5550	0.37122600000000006
5600	0.3713080000000001
5650	0.36915600000000004
5700	0.369136
5750	0.367508
5800	0.36525599999999997
5850	0.362584
5900	0.35912000000000005
5950	0.3593119999999999
6000	0.35901999999999995
6050	0.35700599999999993
6100	0.35662199999999994
6150	0.3567799999999999
6200	0.3560840000000001
6250	0.35680599999999996
6300	0.3563039999999999
6350	0.35494200000000015
6400	0.3547240000000001
6450	0.355012
6500	0.353138
6550	0.35292400000000007
6600	0.350808
6650	0.34729600000000005
6700	0.34748000000000007
6750	0.34388199999999997
6800	0.34468999999999994
6850	0.34424800000000005
6900	0.34171000000000007
6950	0.33946800000000005
7000	0.33918200000000015
