t	a(t)
1000	15.946666
1050	16.229002
1100	16.382331999999998
1150	16.583
1200	16.60666
1250	16.782664
1300	16.818004
1350	16.875140000000002
1400	16.939608
1450	16.701092
1500	16.315146
1550	16.252865999999997
1600	16.278094
1650	16.359692000000003
1700	16.40372
1750	16.502192
1800	16.616284
1850	16.746336
1900	16.822214
1950	16.884293999999997
2000	17.020482
2050	17.216054
2100	17.232434
2150	17.153299999999998
2200	17.268801999999997
2250	17.443816
2300	17.512982
2350	17.505334
2400	17.582368000000006
2450	17.748418000000004
2500	17.800836
2550	17.908782000000002
2600	18.037518
2650	18.057077999999997
2700	18.15437
2750	18.02507
2800	18.044948000000005
2850	18.161158
2900	18.174234000000002
2950	18.276466000000003
3000	18.425604
3050	18.280432
3100	18.330056
3150	18.334446
3200	18.44606
3250	18.479378
3300	18.518182000000003
3350	18.598166000000003
3400	18.729484
3450	18.848484
3500	18.932742
3550	18.971497999999997
3600	19.024227999999997
3650	19.114545999999997
3700	19.166544
3750	18.802122
3800	18.695316000000002
3850	18.708828000000004
3900	18.807460000000003
3950	18.866949999999996
4000	18.918301999999997
4050	18.971822
4100	18.503094
4150	18.535111999999998
4200	18.634034
4250	18.72642
4300	18.80463
4350	18.884402
4400	18.903506000000004
4450	18.964774
4500	18.940938000000003
4550	18.937712
4600	19.033483999999998
4650	19.10196
4700	19.146345999999998
4750	19.211721999999995
4800	19.29660399999999
4850	19.321008
4900	19.314393999999997
4950	19.240757999999996
5000	19.322389999999995
5050	19.411779999999997
5100	19.465141999999997
5150	19.506248
5200	19.462283999999997
5250	19.508858
5300	19.538752000000002
5350	19.636832000000005
5400	19.673582
5450	19.744238000000006
5500	19.841755999999997
5550	19.920838
5600	19.919146
5650	19.822356000000003
5700	19.892248000000006
5750	19.807118000000006
5800	19.834932000000002
5850	19.83405000000001
5900	19.518254000000002
5950	19.558774
6000	19.631995999999997
6050	19.639438
6100	19.708817999999997
6150	19.791974
6200	19.861017999999998
6250	19.890055999999998
6300	19.931639999999994
6350	19.982643999999993
6400	19.982469999999992
6450	20.026943999999997
6500	20.044599999999996
6550	20.145868
6600	20.185348000000005
6650	20.212022
6700	20.2419
6750	20.321880000000004
6800	19.932628000000005
6850	19.979788
6900	19.807616
6950	19.847175999999994
7000	19.92619
7050	19.973339999999997
7100	20.046657999999994
7150	20.085569999999997
7200	20.074646
7250	20.109174
7300	20.146749999999997
7350	20.178299999999993
7400	20.241395999999998
7450	20.149408
7500	20.141719999999992
7550	20.136899999999997
7600	20.184089999999998
7650	20.263484
7700	20.243793999999998
7750	20.279169999999997
7800	20.298596
7850	20.379696000000003
7900	20.447294
7950	20.499388
8000	20.461162
8050	20.500207999999997
8100	20.554052000000002
8150	20.591797999999997
8200	20.600533999999996
8250	20.681088
8300	20.715185999999996
8350	20.778062
8400	20.7949
8450	20.868052
8500	20.646686
8550	20.699458
8600	20.723066
8650	20.793700000000005
8700	20.836631999999998
8750	20.864183999999995
8800	20.84777
8850	20.888247999999997
8900	20.917839999999998
8950	20.973166000000003
9000	20.996422
9050	21.014588
9100	21.055828
9150	21.020122
9200	21.099683999999996
9250	21.001833999999995
9300	20.953725999999996
9350	21.012961999999995
9400	20.955932000000004
9450	20.960716
9500	20.965728000000002
9550	20.987618
9600	20.973844
9650	21.041134000000003
9700	21.041602
9750	21.098836000000006
9800	21.140102000000002
9850	21.186418000000003
9900	21.203252000000003
9950	21.25682000000001
10000	21.19710600000001
10050	21.252308000000003
10100	21.227256
10150	21.235342
10200	21.270258
10250	21.327230000000004
10300	21.377772000000004
10350	21.416218000000004
10400	21.473516
10450	21.490631999999994
10500	21.445987999999993
10550	21.359467999999996
10600	21.37608
10650	21.410064000000006
10700	21.445364000000005
10750	21.405290000000008
10800	21.225808
10850	21.279420000000005
10900	21.280640000000002
10950	21.344702
11000	21.395302
11050	21.412433999999998
11100	21.386094
11150	21.412807999999995
11200	21.432268
11250	21.432185999999998
11300	21.424939999999996
11350	21.43068
11400	21.482603999999995
11450	21.524013999999998
11500	21.478303999999998
11550	21.491288
11600	21.503618000000003
11650	21.516854
11700	21.549698
11750	21.326513999999992
11800	21.357121999999993
11850	21.24114199999999
11900	21.284974
11950	21.33906
12000	21.395007999999997
12050	21.430195999999995
12100	21.398865999999995
12150	21.419701999999997
12200	21.422469999999997
12250	21.471400000000003
12300	21.504242000000005
12350	21.545751999999997
12400	21.504022
12450	21.547242
12500	21.565498
12550	21.603996
12600	21.647812000000002
12650	21.664990000000003
12700	21.661279999999998
12750	21.687701999999998
12800	21.724813999999995
12850	21.778306
12900	21.802902000000003
12950	21.790006
13000	21.856715999999995
13050	21.88509
13100	21.885376000000004
13150	21.901724000000005
13200	21.93562
13250	21.956407999999996
13300	21.977404
13350	22.018289999999997
13400	22.046477999999997
13450	22.062312
13500	22.064741999999995
13550	22.112687999999988
13600	22.134921999999992
13650	22.175187999999995
13700	22.197861999999997
13750	22.105386
13800	22.136719999999997
13850	22.179639999999992
13900	22.18791999999999
13950	22.221051999999997
14000	22.247393999999996
14050	22.297136000000002
14100	22.29475
14150	22.310838
14200	22.317491999999994
14250	22.158635999999998
14300	22.178784
14350	22.184762
14400	22.214804
14450	22.248884000000004
14500	22.264426000000004
14550	22.207532
