t	b(t)
1000	4.128190322580646
1050	4.122348387096775
1100	4.032490322580647
1150	3.930282258064517
1200	3.870301612903226
1250	3.8827193548387102
1300	3.7589919354838717
1350	3.7270225806451607
1400	3.7208822580645156
1450	3.6038774193548386
1500	3.566767741935483
1550	3.57216129032258
1600	3.60865
1650	3.567285483870967
1700	3.594332258064516
1750	3.6519080645161286
1800	3.6720790322580648
1850	3.647219354838709
1900	3.605082258064516
1950	3.4836129032258074
2000	3.452343548387096
2050	3.4070741935483873
2100	3.3579741935483867
2150	3.3640516129032263
2200	3.357827419354839
2250	3.3787
2300	3.3372580645161287
2350	3.307635483870969
2400	3.3195661290322587
2450	3.320898387096774
2500	3.353122580645162
2550	3.367753225806451
2600	3.360570967741935
2650	3.3504080645161296
2700	3.3425725806451605
2750	3.3309822580645148
2800	3.3303725806451614
2850	3.2862403225806442
2900	3.2696177419354857
2950	3.2564758064516126
3000	3.171729032258065
3050	3.121729032258063
3100	3.128614516129033
3150	3.1485854838709684
3200	3.1371338709677423
3250	3.152309677419354
3300	3.1206209677419356
3350	3.101116129032259
3400	3.064075806451612
3450	3.0482661290322577
3500	3.0546564516129027
3550	3.048161290322582
3600	3.0174983870967744
3650	2.9796758064516125
3700	2.9704612903225796
3750	2.9820209677419354
3800	2.9592145161290326
3850	2.939659677419355
3900	2.9167854838709664
3950	2.9177080645161286
4000	2.8956048387096778
4050	2.8735048387096778
4100	2.8739161290322572
4150	2.8790274193548373
4200	2.8753258064516136
4250	2.8480467741935485
4300	2.8212516129032257
4350	2.8323145161290317
4400	2.823869354838709
4450	2.825243548387097
4500	2.8369241935483873
4550	2.826995161290323
4600	2.838933870967742
4650	2.8474193548387094
4700	2.821990322580646
4750	2.7820016129032257
4800	2.7863951612903235
4850	2.7850161290322593
4900	2.7894693548387104
4950	2.7916064516129038
5000	2.7588193548387094
5050	2.768664516129032
5100	2.7741274193548384
5150	2.7628854838709667
5200	2.7568258064516127
5250	2.757120967741936
5300	2.751766129032258
5350	2.7577193548387093
5400	2.7578064516129035
5450	2.7634387096774193
5500	2.765512903225806
5550	2.7426419354838703
5600	2.7211483870967745
5650	2.723811290322581
5700	2.7289290322580646
5750	2.7141225806451605
5800	2.634266129032258
5850	2.609917741935484
5900	2.594411290322582
5950	2.590322580645162
6000	2.583096774193548
6050	2.5869612903225803
6100	2.5865758064516133
6150	2.56215806451613
6200	2.5543919354838724
6250	2.5639758064516127
6300	2.5613661290322587
6350	2.569343548387097
6400	2.5523306451612897
6450	2.5464935483870965
6500	2.5231580645161285
6550	2.5029193548387094
6600	2.4910419354838704
6650	2.490046774193548
6700	2.4895403225806443
6750	2.492470967741935
6800	2.4969596774193543
6850	2.505127419354837
6900	2.477477419354838
6950	2.4362645161290324
7000	2.440795161290323
7050	2.4290725806451623
7100	2.413798387096776
7150	2.4223580645161307
7200	2.4251274193548396
7250	2.428982258064517
7300	2.431451612903226
7350	2.414633870967742
7400	2.4026338709677417
7450	2.3965
7500	2.4039064516129027
7550	2.3897951612903214
7600	2.397472580645161
7650	2.370403225806452
7700	2.366903225806452
7750	2.34929193548387
7800	2.338022580645161
7850	2.3459983870967744
7900	2.335709677419355
7950	2.341709677419355
8000	2.3423854838709683
8050	2.3428661290322585
8100	2.3416032258064523
8150	2.3362725806451614
8200	2.3200919354838696
8250	2.2835548387096773
8300	2.2763596774193546
8350	2.268893548387098
8400	2.2642500000000005
8450	2.2691596774193554
8500	2.26625
8550	2.2707790322580648
8600	2.274106451612903
8650	2.265227419354839
8700	2.2629129032258066
8750	2.2513564516129034
8800	2.2518241935483867
8850	2.2497306451612893
8900	2.251716129032258
8950	2.2377048387096767
9000	2.230554838709678
9050	2.189253225806452
9100	2.1704306451612907
9150	2.161462903225807
9200	2.1337806451612904
9250	2.1405951612903227
9300	2.1392080645161293
9350	2.1383451612903217
9400	2.1396661290322587
9450	2.132459677419354
9500	2.1296258064516125
9550	2.100659677419354
9600	2.0908935483870965
9650	2.082456451612904
9700	2.0794048387096775
9750	2.07363064516129
9800	2.0744516129032258
9850	2.076083870967741
9900	2.074596774193549
9950	2.0427645161290324
