t	b(t)
50	1.1776760000000006
100	0.9430520000000004
150	0.8340559999999999
200	0.785445
250	0.7585369999999999
300	0.708286
350	0.6799409999999999
400	0.669233
450	0.6393410000000004
500	0.6156929999999999
550	0.5924460000000001
600	0.5638240000000001
650	0.5485880000000001
700	0.5391819999999999
750	0.524589
800	0.5132890000000001
850	0.49633999999999984
900	0.48740300000000003
950	0.47233899999999984
1000	0.46107599999999993
1050	0.4548490000000001
1100	0.44525
1150	0.4385469999999998
1200	0.42822700000000014
1250	0.423415
1300	0.41820500000000005
1350	0.412729
1400	0.4069639999999999
1450	0.4022090000000001
1500	0.39595299999999994
1550	0.3914830000000002
1600	0.38717900000000016
1650	0.3807149999999999
1700	0.3773519999999999
1750	0.372542
1800	0.367436
1850	0.36555199999999977
1900	0.36151099999999997
1950	0.35692300000000016
2000	0.3509590000000001
2050	0.3481719999999999
2100	0.34408799999999984
2150	0.340661
2200	0.3373760000000001
2250	0.33403999999999995
2300	0.3310260000000001
2350	0.32948000000000005
2400	0.327903
2450	0.3260650000000001
2500	0.32312799999999997
2550	0.31993800000000006
2600	0.31645300000000004
2650	0.31417
2700	0.311588
2750	0.30833799999999995
2800	0.30758599999999997
2850	0.304832
2900	0.301915
2950	0.29901500000000003
3000	0.29713800000000007
3050	0.29540099999999986
3100	0.29336699999999993
3150	0.29062000000000004
3200	0.2890789999999999
3250	0.286777
3300	0.2840780000000003
3350	0.28237200000000007
3400	0.2805890000000001
3450	0.279299
3500	0.27878099999999995
3550	0.277286
3600	0.2753479999999998
3650	0.27294799999999997
3700	0.27206199999999986
3750	0.271307
3800	0.2706000000000001
3850	0.26928
3900	0.26745500000000005
3950	0.26647200000000015
4000	0.26573000000000013
4050	0.264037
4100	0.2630149999999999
4150	0.261863
4200	0.260086
4250	0.25870099999999985
4300	0.2569580000000001
4350	0.25565299999999985
4400	0.2547439999999999
4450	0.2533879999999999
4500	0.25190999999999986
4550	0.250141
4600	0.24919100000000008
4650	0.24838599999999997
4700	0.24721899999999997
