t	a(t)
50	13.89281612903226
100	15.191935483870969
150	16.172767741935484
200	17.052216129032256
250	17.154925806451615
300	17.454419354838706
350	17.801440322580653
400	18.189049999999998
450	18.533012903225806
500	18.857899999999997
550	19.255743548387095
600	19.788614516129034
650	20.00146774193549
700	20.123438709677416
750	20.334327419354846
800	20.495209677419354
850	20.77229193548387
900	20.88172258064516
950	21.130958064516133
1000	21.418001612903225
1050	21.596104838709678
1100	21.762929032258064
1150	21.9366064516129
1200	22.04297419354839
1250	22.29061451612904
1300	22.519954838709673
1350	22.681641935483867
1400	22.65825322580645
1450	22.647437096774187
1500	22.657679032258063
1550	22.697885483870962
1600	22.79150483870968
1650	22.913733870967736
1700	22.879954838709676
1750	22.969745161290323
1800	23.09039193548387
1850	23.16838870967741
1900	23.282606451612892
1950	23.398187096774198
2000	23.492629032258055
2050	23.56640322580645
2100	23.58320161290324
2150	23.65209516129033
2200	23.70411935483871
2250	23.640974193548388
2300	23.72464677419354
2350	23.835446774193542
2400	23.91952580645161
2450	23.91893225806452
2500	23.94558548387098
2550	24.0407758064516
2600	24.146304838709675
2650	24.23574193548387
2700	24.21879838709677
2750	24.316619354838707
2800	24.330946774193542
2850	24.417851612903227
2900	24.513575806451612
2950	24.636774193548387
3000	24.73490967741935
3050	24.78412741935484
3100	24.76765322580646
3150	24.896720967741935
3200	24.977758064516124
3250	25.033650000000005
3300	25.129182258064507
3350	25.09373870967742
3400	25.108688709677416
3450	25.182445161290318
3500	25.225791935483876
3550	25.166219354838702
3600	25.19778548387098
3650	25.218912903225807
3700	25.29902903225806
3750	25.375816129032255
3800	25.446472580645153
3850	25.37553225806451
3900	25.451474193548393
3950	25.523667741935483
4000	25.549001612903226
4050	25.62712096774193
4100	25.678116129032254
4150	25.764725806451615
4200	25.751316129032258
4250	25.805753225806452
4300	25.798124193548386
4350	25.8307129032258
4400	25.899398387096774
4450	25.981008064516132
4500	26.03278064516129
4550	26.02644516129032
4600	26.094251612903225
4650	26.130412903225807
4700	26.12987258064517
4750	26.112346774193558
4800	26.105911290322577
4850	26.137541935483878
4900	26.1818
4950	26.212053225806457
5000	26.18184516129032
5050	26.22436935483871
5100	26.29691612903226
5150	26.29114032258064
5200	26.29639516129032
5250	26.295562903225807
5300	26.29176612903226
5350	26.32413387096774
5400	26.320885483870963
5450	26.29024193548387
5500	26.302277419354848
5550	26.317690322580646
5600	26.3771806451613
5650	26.427632258064513
5700	26.472187096774192
5750	26.48754032258065
5800	26.514838709677417
5850	26.523016129032268
5900	26.541866129032268
5950	26.593091935483862
6000	26.582527419354832
6050	26.638208064516125
6100	26.675666129032265
6150	26.737304838709676
6200	26.786079032258062
6250	26.8324935483871
6300	26.859591935483873
6350	26.921385483870967
6400	26.91304516129033
6450	26.92461129032258
6500	26.87989838709678
6550	26.843914516129026
6600	26.904191935483873
6650	26.934080645161295
6700	26.90038064516129
6750	26.9306064516129
6800	26.955525806451607
6850	26.913525806451617
6900	26.899430645161292
6950	26.942674193548388
7000	26.98853870967742
7050	27.034446774193547
7100	27.054179032258073
7150	27.041638709677414
7200	27.081449999999997
7250	26.999672580645164
7300	27.01458387096775
7350	27.014291935483865
7400	27.017161290322584
7450	27.04126774193548
7500	26.979100000000003
7550	27.016783870967746
7600	27.0665
7650	27.1093935483871
7700	27.15020322580645
7750	27.18382903225807
7800	27.23665645161291
7850	27.2891935483871
7900	27.310251612903226
7950	27.357972580645157
8000	27.343709677419355
8050	27.366208064516123
8100	27.373409677419353
8150	27.439925806451612
8200	27.46914838709678
8250	27.491811290322584
8300	27.4743435483871
8350	27.50995322580646
8400	27.50988064516129
8450	27.56091451612904
8500	27.59716774193549
8550	27.601417741935478
8600	27.63121612903226
8650	27.642309677419355
8700	27.65020806451613
8750	27.65984677419354
8800	27.69252903225807
8850	27.68071451612903
8900	27.737798387096777
8950	27.7638629032258
9000	27.817725806451598
9050	27.82250967741935
9100	27.817030645161307
9150	27.820248387096765
9200	27.840388709677423
9250	27.87979838709676
9300	27.890375806451605
9350	27.915461290322572
9400	27.942343548387097
9450	27.921983870967747
9500	27.82254516129033
9550	27.83388548387097
9600	27.868270967741935
9650	27.892108064516133
9700	27.941072580645162
9750	27.873751612903227
9800	27.869622580645157
9850	27.862953225806454
9900	27.889624193548393
9950	27.85578548387097
