t	a(t)
100	12.220996
150	13.363090000000001
200	14.158162000000003
250	15.100974
300	15.169198
350	15.561295999999995
400	15.898923999999997
450	16.198286
500	16.348290000000002
550	16.74136
600	16.808754
650	17.021886
700	17.258118
750	17.458262
800	17.36845
850	17.127154
900	17.198312
950	17.244117999999997
1000	17.330579999999994
1050	17.271762000000003
1100	17.442702
1150	17.572846
1200	17.663420000000002
1250	17.682122
1300	17.915228000000003
1350	17.922564
1400	18.093400000000006
1450	18.101885999999997
1500	18.062
1550	18.031646000000002
1600	18.101042000000003
1650	18.185374000000003
1700	18.273366
1750	18.267311999999997
1800	18.352776000000002
1850	18.391
1900	18.467478
1950	18.443018000000002
2000	18.465851999999998
2050	18.461305999999997
2100	18.473788000000006
2150	18.390842
2200	18.500384
2250	18.603221999999995
2300	18.598219999999994
2350	18.560672
2400	18.603461999999993
2450	18.607480000000006
2500	18.704182
2550	18.683904
2600	18.490260000000003
2650	18.573986000000005
2700	18.576198000000005
2750	18.712053999999995
2800	18.714503999999998
2850	18.817207999999997
2900	18.864931999999996
2950	18.934874
3000	19.020814000000005
3050	19.007330000000003
3100	19.078586
3150	19.162984
3200	19.24853
3250	19.295704
3300	19.381576
3350	19.517999999999997
3400	19.551098000000003
3450	19.61349
3500	19.389251999999995
3550	19.415429999999997
3600	19.5063
3650	19.362036000000003
3700	19.477051999999997
3750	19.406681999999993
3800	19.398523999999995
3850	19.452242
3900	19.471848000000005
3950	19.494070000000004
4000	19.570620000000005
4050	19.505014000000003
4100	19.529676000000002
4150	19.605850000000004
4200	19.600569999999994
4250	19.625656000000003
4300	19.668120000000002
4350	19.675648
4400	19.681675999999996
4450	19.639166
4500	19.605890000000002
4550	19.647494000000005
4600	19.720895999999996
4650	19.790746000000002
4700	19.710891999999998
4750	19.790638
4800	19.727608
4850	19.774444000000003
4900	19.807384
4950	19.829704000000007
5000	19.766982
5050	19.791493999999993
5100	19.851268000000005
5150	19.881142
5200	19.963990000000003
5250	19.935770000000005
5300	20.027666000000007
5350	20.072996000000003
5400	20.068404
5450	19.964907999999998
5500	20.048190000000005
5550	20.098404000000002
5600	20.152070000000002
5650	20.186773999999996
5700	20.133323999999995
5750	20.101266
5800	20.151144000000002
5850	20.195026
5900	20.251100000000005
5950	20.210674
6000	20.274850000000004
6050	20.252664000000003
6100	20.210848000000002
6150	20.227732000000003
6200	20.293625999999996
6250	20.344110000000004
6300	20.386552000000005
6350	20.444476
6400	20.474276000000003
6450	20.484638
6500	20.486934
6550	20.494445999999996
6600	20.535098
6650	20.545317999999998
6700	20.60641
6750	20.597384
6800	20.634468
6850	20.542142000000002
6900	20.553012
6950	20.539012
7000	20.542596
7050	20.602757999999998
7100	20.615866
7150	20.635754000000002
7200	20.70107
7250	20.719697999999998
7300	20.719983999999997
7350	20.768141999999997
7400	20.797332
7450	20.811103999999997
7500	20.767540000000004
7550	20.697859999999995
7600	20.617411999999998
7650	20.579967999999997
7700	20.625386
7750	20.648288
7800	20.701048
7850	20.723924
7900	20.720614000000005
7950	20.789336
8000	20.825170000000004
8050	20.867829999999998
8100	20.903395999999994
8150	20.918616
8200	20.930668
8250	20.914544
8300	20.970058000000005
8350	21.022181999999997
8400	21.053956000000003
8450	21.065974
8500	21.119962
8550	21.104747999999994
8600	21.107969999999995
8650	21.088821999999997
8700	21.09276
8750	21.142028
8800	21.156760000000006
8850	21.117520000000003
8900	21.157652
8950	21.20702199999999
9000	21.176553999999992
9050	21.197078
9100	21.213535999999998
9150	21.142836000000003
9200	21.177842000000002
9250	21.232642000000002
9300	21.265006
9350	21.31748
9400	21.266398
9450	21.312312000000002
9500	21.324648000000003
9550	21.360238000000003
9600	21.395553999999997
9650	21.430353999999998
9700	21.394661999999997
9750	21.381257999999992
9800	21.413064
9850	21.425548
9900	21.453899999999994
9950	21.483166
10000	21.514460000000003
10050	21.560488000000007
10100	21.60062400000001
10150	21.633340000000008
10200	21.614172000000003
10250	21.649625999999998
10300	21.68773
10350	21.730567999999998
10400	21.767113999999996
10450	21.786783999999997
10500	21.826646
10550	21.822204000000003
10600	21.747438
10650	21.728412000000002
10700	21.738438000000002
10750	21.769891999999995
10800	21.776813999999998
10850	21.800860000000007
10900	21.806237999999997
10950	21.841945999999993
11000	21.853944
11050	21.856236000000003
11100	21.872054000000002
11150	21.881258000000013
11200	21.931768000000005
11250	21.967016000000005
11300	21.98964400000001
11350	21.93335
11400	21.950271999999995
11450	21.993177999999997
11500	21.987702000000002
11550	22.011972
11600	22.02096
11650	21.964402
11700	22.000619999999998
11750	21.995728
11800	21.929696000000003
11850	21.970684000000002
11900	21.951508
11950	21.971106
12000	21.988946000000002
12050	22.028450000000003
12100	22.039974000000008
12150	22.070173999999998
12200	22.019554
12250	22.052849999999992
12300	22.035373999999997
12350	22.057764000000002
12400	22.077078
12450	22.094197999999995
12500	22.019794
12550	22.044722
12600	22.05861399999999
12650	22.078023999999996
12700	22.105560000000004
12750	22.135434000000004
12800	22.16565600000001
12850	22.175750000000004
12900	22.198132
12950	22.227573999999994
13000	22.249039999999994
13050	22.267108000000004
13100	22.290944
13150	22.309426000000002
13200	22.33378
13250	22.273386000000002
13300	22.246716000000006
13350	22.276556
13400	22.220462
13450	22.228072
13500	22.230024000000004
13550	22.250307999999997
13600	22.286256
13650	22.312696000000003
13700	22.318452000000008
13750	22.325224000000006
13800	22.357297999999997
13850	22.369884000000006
13900	22.405732000000004
13950	22.440119999999997
14000	22.474856000000003
14050	22.496809999999996
14100	22.53307199999999
14150	22.559272
14200	22.570452000000003
14250	22.541636000000008
14300	22.579720000000002
14350	22.57758
14400	22.597974000000004
14450	22.609536000000002
14500	22.634355999999997
14550	22.66314
14600	22.646493999999997
14650	22.679379999999995
14700	22.690787999999998
14750	22.706702
14800	22.738072000000003
14850	22.763273999999996
14900	22.771382000000003
14950	22.782378000000005
15000	22.781759999999995
15050	22.814312
15100	22.805500000000002
15150	22.764181999999995
15200	22.797288
15250	22.800302000000002
15300	22.818154000000003
15350	22.834254
15400	22.859582
15450	22.835517999999997
15500	22.870623999999992
15550	22.884268000000002
15600	22.909762
15650	22.91651
15700	22.929684
15750	22.925906000000005
15800	22.95629
15850	22.973375999999995
15900	23.00508799999999
15950	23.002241999999992
16000	23.033943999999998
16050	23.057523999999997
16100	23.072599999999998
16150	23.094034
16200	23.109821999999994
16250	23.077638
16300	23.081696
16350	23.10142799999999
16400	23.126563999999995
16450	23.051586
16500	23.06434
16550	23.049426000000004
16600	23.056400000000004
16650	23.072444
16700	23.038551999999996
16750	23.07329
16800	23.046804000000005
16850	23.070562
16900	23.091223999999993
16950	23.108845999999993
17000	23.039586
17050	22.993015999999997
17100	23.023524000000002
17150	22.989361999999996
17200	23.003858
17250	23.02936
17300	23.038709999999995
17350	23.061097999999994
17400	23.081574
17450	23.094193999999995
17500	23.097396
17550	23.084134
17600	23.076918
17650	23.078663999999993
17700	23.095546
17750	23.10874
