t	b(t)
50	1.8034060000000003
100	1.6218070000000002
150	1.296237
200	1.1378989999999995
250	1.1426059999999998
300	1.1264450000000001
350	1.1265339999999997
400	1.1050829999999998
450	1.0974269999999995
500	1.0852149999999998
550	1.0732850000000003
600	1.0244409999999993
650	0.8633069999999999
700	0.844275
750	0.834512
800	0.824199
850	0.804871
900	0.774194
950	0.7741729999999998
1000	0.7537879999999998
1050	0.733887
1100	0.7314350000000003
1150	0.7191659999999999
1200	0.7152189999999996
1250	0.7074339999999998
1300	0.6986339999999999
1350	0.623107
1400	0.6166060000000004
1450	0.6062780000000001
1500	0.5610880000000001
1550	0.5608789999999998
1600	0.554799
1650	0.549752
1700	0.5439319999999997
1750	0.5369459999999999
1800	0.5351200000000003
1850	0.5263329999999999
1900	0.5212109999999999
1950	0.516617
2000	0.514681
2050	0.5142479999999999
2100	0.5152100000000003
2150	0.5121640000000002
2200	0.5089290000000001
2250	0.5090070000000003
2300	0.5072199999999999
2350	0.5070399999999999
2400	0.5028109999999999
2450	0.49974199999999963
2500	0.49735699999999994
2550	0.4897910000000001
2600	0.4861549999999999
2650	0.48454400000000014
2700	0.47875499999999965
2750	0.47550299999999995
2800	0.47362499999999996
2850	0.471067
2900	0.441933
2950	0.44027999999999984
3000	0.43519099999999994
3050	0.4351660000000003
3100	0.4358220000000002
3150	0.43557700000000005
3200	0.43497900000000017
3250	0.43247899999999995
3300	0.4307830000000001
3350	0.42763500000000015
3400	0.4272660000000002
3450	0.4256969999999998
3500	0.42616300000000007
3550	0.42133899999999996
3600	0.41886
3650	0.41881300000000027
3700	0.4173330000000001
3750	0.414279
3800	0.411624
3850	0.4105959999999999
3900	0.40778700000000007
3950	0.40782700000000005
4000	0.4064960000000003
4050	0.4061079999999999
4100	0.4042149999999999
4150	0.40058800000000017
4200	0.39947499999999986
4250	0.39980099999999985
4300	0.3998050000000001
4350	0.3993960000000001
4400	0.399464
4450	0.3975549999999999
4500	0.397193
4550	0.39527500000000004
4600	0.394621
4650	0.39479900000000007
4700	0.395599
4750	0.394623
4800	0.393829
4850	0.39182300000000014
4900	0.391512
4950	0.38968300000000006
5000	0.3900290000000001
5050	0.38942600000000005
5100	0.38864
5150	0.3884780000000002
5200	0.38828899999999966
5250	0.3873049999999999
5300	0.386162
5350	0.386976
5400	0.38618200000000014
5450	0.384799
5500	0.384512
5550	0.38436599999999993
5600	0.3826850000000001
5650	0.38018599999999986
5700	0.37914499999999995
5750	0.3786329999999999
5800	0.3779670000000001
5850	0.37834599999999974
5900	0.37749799999999994
5950	0.377422
