t	a(t)
50	13.036685
100	14.776815
150	15.908061999999996
200	16.835483
250	17.596237000000006
300	18.036783
350	18.513160999999997
400	19.077392000000007
450	19.317714000000006
500	19.583584000000005
550	19.821087000000002
600	19.968967999999997
650	20.17171800000001
700	20.426848999999994
750	20.581991999999996
800	20.767482000000005
850	20.86334099999999
900	21.048855000000003
950	21.111548000000003
1000	21.209851
1050	21.385493999999998
1100	21.482653999999997
1150	21.60234299999999
1200	21.655205000000006
1250	21.778025000000003
1300	21.891908000000004
1350	21.999338
1400	22.08780999999999
1450	22.179885
1500	22.251188999999997
1550	22.34171599999999
1600	22.427483000000002
1650	22.486036999999993
1700	22.574868000000002
1750	22.627648000000004
1800	22.679950000000016
1850	22.785442999999987
1900	22.856438000000004
1950	22.900251000000004
2000	22.902707999999993
2050	22.960331
2100	22.988459999999996
2150	23.042405
2200	23.11498699999999
2250	23.161637000000006
2300	23.211106000000004
2350	23.307395999999994
2400	23.399105999999993
2450	23.460395000000002
2500	23.490775
2550	23.524899
2600	23.552615000000007
2650	23.60666999999999
2700	23.663222999999995
2750	23.685350000000003
2800	23.752761999999993
2850	23.78738
2900	23.805136
2950	23.823199000000002
3000	23.86071799999999
3050	23.907235999999997
3100	23.947504000000002
3150	23.979707999999995
3200	24.033379999999994
3250	24.057586000000004
3300	24.071740999999996
3350	24.107342999999997
3400	24.148892000000014
3450	24.19937899999999
3500	24.267040000000005
3550	24.300444000000002
3600	24.331317999999992
3650	24.344766999999997
3700	24.394177000000003
3750	24.444096000000005
3800	24.484496000000004
3850	24.518051
3900	24.545375999999997
3950	24.583691
4000	24.632738
4050	24.65208999999999
4100	24.690514000000007
4150	24.715644
4200	24.734161000000007
4250	24.760794000000015
4300	24.770198999999987
4350	24.794557
4400	24.828545000000005
4450	24.849177999999988
4500	24.862926
4550	24.872775999999995
4600	24.910114999999983
4650	24.941098000000007
4700	24.963100000000004
4750	24.990247000000004
4800	25.012255
4850	25.055785999999998
4900	25.078512000000018
4950	25.106718
5000	25.131411000000003
5050	25.16904600000001
5100	25.208907000000004
5150	25.214481999999997
5200	25.256069000000004
5250	25.28776199999999
5300	25.316624
5350	25.347187999999992
5400	25.379604000000008
5450	25.400405999999993
5500	25.43078899999999
5550	25.44651499999999
5600	25.495181999999996
5650	25.524426999999996
5700	25.548512000000006
5750	25.565032999999982
5800	25.58791200000001
5850	25.607818999999996
5900	25.641942000000007
5950	25.658676000000003
6000	25.685602999999986
6050	25.716444000000003
6100	25.734469000000004
6150	25.757788999999992
6200	25.775353
6250	25.822673999999996
6300	25.841774999999995
6350	25.847826000000005
6400	25.856515999999992
6450	25.900666999999995
6500	25.925477999999995
6550	25.929229
6600	25.94760000000001
6650	25.97725599999999
6700	26.004813999999996
6750	26.03803599999999
6800	26.071337000000003
6850	26.08683299999999
6900	26.113490999999982
6950	26.138349999999996
7000	26.18437100000001
7050	26.18875899999999
7100	26.218377
7150	26.237856999999998
7200	26.259404000000007
7250	26.264229999999994
7300	26.26817199999999
7350	26.278009
7400	26.268920999999988
7450	26.283058999999994
7500	26.311090000000007
7550	26.345355000000005
7600	26.37073200000001
7650	26.400657000000006
7700	26.420348000000004
7750	26.42847300000001
7800	26.45177699999999
7850	26.469946000000007
7900	26.505260000000003
7950	26.526359000000006
8000	26.555987000000002
8050	26.575853000000002
8100	26.590855999999995
8150	26.593107999999997
8200	26.627010999999992
8250	26.644223999999994
8300	26.645571999999998
8350	26.642486999999992
8400	26.658733999999995
8450	26.654732999999997
8500	26.684867000000008
8550	26.700141000000002
8600	26.713443999999996
8650	26.727727
8700	26.745915999999998
8750	26.766449
8800	26.759565999999996
8850	26.762416000000012
8900	26.786936999999998
8950	26.812383999999994
9000	26.84777399999999
9050	26.855529
9100	26.866879999999995
9150	26.887882000000005
9200	26.92099899999999
9250	26.938560000000003
9300	26.961220000000015
9350	26.969772000000006
9400	26.981198000000003
9450	26.994065000000006
9500	27.007653
9550	27.015772000000013
9600	27.01581300000001
9650	27.032871
9700	27.025339999999993
9750	27.04523199999999
9800	27.059422999999995
9850	27.07672700000001
9900	27.06696899999999
9950	27.088295999999985
10000	27.104962999999998
10050	27.114915999999997
10100	27.13360399999999
10150	27.140426000000005
10200	27.145171
10250	27.145467999999997
10300	27.170834000000003
10350	27.17710800000001
10400	27.183422
10450	27.18785700000001
10500	27.211584000000002
10550	27.205367999999993
10600	27.224349999999994
10650	27.25792700000001
10700	27.275361000000007
10750	27.29262899999999
10800	27.305923000000018
10850	27.315729
10900	27.337622000000007
10950	27.352182000000003
11000	27.364676999999993
11050	27.381118999999998
11100	27.39166899999999
11150	27.407635000000006
11200	27.422505
11250	27.445887999999997
11300	27.459263999999997
11350	27.47003
11400	27.471133
11450	27.471639
11500	27.493032
11550	27.508463000000003
11600	27.528672999999994
11650	27.53705900000002
11700	27.561657
11750	27.56674699999998
11800	27.57357999999999
11850	27.58729
11900	27.60385399999999
11950	27.630159999999997
12000	27.64464900000002
12050	27.662288000000007
12100	27.67392400000001
12150	27.6886
12200	27.695683000000002
12250	27.703305
12300	27.71085900000001
12350	27.724296000000002
12400	27.736791000000004
12450	27.752511
12500	27.765887000000006
12550	27.779289999999996
12600	27.801059000000006
12650	27.824257
12700	27.84705300000001
12750	27.853535
12800	27.847997000000007
12850	27.876459999999998
12900	27.874583000000012
12950	27.884351999999986
13000	27.89457799999999
13050	27.911178000000003
13100	27.922615000000015
13150	27.925542000000004
13200	27.941589000000004
13250	27.954043000000002
13300	27.981014999999985
13350	27.990936000000005
13400	27.98754799999999
13450	27.995189
13500	28.008045000000017
13550	28.004855000000003
13600	28.010599000000003
13650	28.017878000000007
13700	28.039055000000015
13750	28.048920000000003
13800	28.05929300000001
13850	28.077046999999993
13900	28.07584099999999
13950	28.09231000000001
14000	28.101882
14050	28.105330000000013
14100	28.114332999999988
14150	28.124259
14200	28.116166
14250	28.139572999999995
14300	28.14397
14350	28.16080000000001
14400	28.176872000000003
14450	28.163988000000007
14500	28.174795000000003
14550	28.181839999999998
14600	28.18118100000001
14650	28.194725999999992
14700	28.199704000000008
14750	28.199735000000004
14800	28.204044000000007
14850	28.20540899999999
14900	28.211420000000007
14950	28.226592000000004
15000	28.225845999999994
15050	28.227143
15100	28.243138
15150	28.249934
15200	28.252800000000015
15250	28.250991000000003
15300	28.24538300000001
15350	28.249176999999996
15400	28.251929999999998
15450	28.260903000000003
15500	28.27418900000001
15550	28.293102000000005
15600	28.305367
15650	28.31467999999999
15700	28.324712999999996
15750	28.331942999999995
15800	28.340058999999982
15850	28.342792999999993
15900	28.357039999999994
15950	28.373450000000002
16000	28.372339999999998
16050	28.37100200000001
16100	28.377066000000017
16150	28.387917999999985
16200	28.395730000000004
16250	28.41244200000001
16300	28.407761999999995
16350	28.41401500000001
16400	28.42259700000001
16450	28.423251
16500	28.440491
16550	28.435904999999998
16600	28.436593
16650	28.441512
16700	28.460722000000004
16750	28.47696199999999
16800	28.481592999999993
16850	28.48536000000001
16900	28.496999000000006
16950	28.492243999999996
17000	28.499896
17050	28.510706999999993
17100	28.52752600000001
17150	28.531986999999994
17200	28.539087
17250	28.545208000000006
17300	28.547994000000006
17350	28.559248999999994
17400	28.565675000000006
17450	28.565268999999994
17500	28.578944000000007
17550	28.589239000000003
17600	28.600879999999997
17650	28.610963
17700	28.622058000000003
17750	28.62871400000001
17800	28.63781800000001
17850	28.648487000000003
17900	28.664689999999997
17950	28.687645999999994
18000	28.693022
18050	28.70857700000001
18100	28.705321999999995
18150	28.709291000000007
18200	28.713095999999997
18250	28.723078000000015
18300	28.722510999999994
18350	28.730652
18400	28.742267
18450	28.753423
18500	28.76740999999999
18550	28.775241999999988
18600	28.789545000000004
18650	28.802505999999983
18700	28.811874999999997
18750	28.82350099999998
18800	28.832409000000002
18850	28.834926
18900	28.848757999999993
18950	28.85819499999999
19000	28.864926999999994
19050	28.870063999999992
19100	28.880983000000004
19150	28.885736000000005
19200	28.889356000000003
19250	28.892902999999997
19300	28.89319199999999
19350	28.903698000000006
19400	28.911773999999987
19450	28.908037000000014
19500	28.924707999999992
19550	28.934065999999998
19600	28.92772899999999
19650	28.928817000000016
19700	28.93888099999999
19750	28.944513
19800	28.96929099999998
19850	28.966869000000006
19900	28.975482000000003
19950	28.978768
20000	28.988404000000013
20050	28.982588999999997
20100	28.988301999999997
20150	28.994725000000003
20200	29.005568999999994
20250	29.022545
20300	29.036468999999997
20350	29.04151700000001
20400	29.03861000000001
20450	29.042645999999994
20500	29.051929000000005
20550	29.055834999999984
20600	29.054123
20650	29.059888000000015
20700	29.067938999999992
20750	29.078349
20800	29.088937999999988
20850	29.10189000000001
20900	29.106096
20950	29.09846700000001
21000	29.111214000000004
21050	29.110502000000007
21100	29.124341999999988
21150	29.119164
21200	29.120948999999996
21250	29.130359
21300	29.131247000000002
21350	29.140615999999987
21400	29.149073999999995
21450	29.164147
21500	29.175371
21550	29.183015999999984
21600	29.191236
