t	a(t)
50	9.347305999999998
100	10.902691999999996
150	11.574165999999998
200	12.003665999999996
250	12.401135999999997
300	12.941279999999997
350	13.180434
400	13.448832
450	13.648608
500	13.909224
550	14.195742000000003
600	14.422143999999998
650	14.410128
700	14.479441999999999
750	14.692832
800	14.810545999999997
850	14.943711999999996
900	14.94074
950	15.013626000000002
1000	15.124572
1050	15.234933999999996
1100	15.312395999999994
1150	15.349017999999996
1200	15.364400000000003
1250	15.458375999999998
1300	15.526826000000002
1350	15.510083999999999
1400	15.583118000000002
1450	15.705683999999998
1500	15.810250000000002
1550	15.883479999999999
1600	15.983168000000004
1650	16.062721999999997
1700	16.110932000000002
1750	16.122521999999996
1800	16.11092
1850	16.192982
1900	16.177363999999997
1950	16.160644
2000	16.222672
2050	16.250466000000003
2100	16.278425999999996
2150	16.246592000000007
2200	16.296016000000005
2250	16.354062000000003
2300	16.404156
2350	16.501365999999997
2400	16.550501999999998
2450	16.584154
2500	16.596099999999996
2550	16.678953999999997
2600	16.676918
2650	16.775882
2700	16.831998
2750	16.822170000000003
2800	16.833136000000003
2850	16.827728
2900	16.880692000000003
2950	16.963311999999995
3000	16.975356
3050	17.016636000000005
3100	17.054443999999993
3150	17.098456
3200	17.134856
3250	17.205403999999998
3300	17.252606000000004
3350	17.302965999999998
3400	17.295408000000005
3450	17.306166
3500	17.34155400000001
3550	17.388325999999996
3600	17.418001999999994
3650	17.443416
3700	17.462493999999996
3750	17.466364
3800	17.506181999999995
3850	17.525723999999997
3900	17.580006000000004
3950	17.595601999999996
4000	17.666328000000007
4050	17.703849999999992
4100	17.735322000000004
4150	17.733790000000006
4200	17.779059999999994
4250	17.749599999999997
4300	17.795842
4350	17.783511999999995
4400	17.785876000000002
4450	17.778389999999998
4500	17.779022
4550	17.782743999999997
4600	17.794936
4650	17.825082
4700	17.876962
4750	17.900524000000004
4800	17.897867999999995
4850	17.940181999999997
4900	17.953628000000002
4950	17.960736
5000	17.983362000000003
5050	18.028702000000003
5100	18.057001999999997
5150	18.072273999999997
5200	18.092132000000003
5250	18.098843999999996
5300	18.073715999999994
5350	18.119353999999998
5400	18.104573999999992
5450	18.136486
5500	18.194257999999998
5550	18.193986
5600	18.213738
5650	18.235262000000006
5700	18.274249999999995
5750	18.288124
5800	18.300232
5850	18.298088000000003
5900	18.281014000000006
5950	18.316529999999997
6000	18.350532
6050	18.341948
6100	18.362432000000002
6150	18.38119
6200	18.401444000000005
6250	18.449993999999997
6300	18.468898000000003
6350	18.474313999999996
6400	18.492432
6450	18.517101999999998
6500	18.512748000000002
6550	18.538710000000002
6600	18.548429999999996
6650	18.517324000000006
6700	18.543694000000002
6750	18.515066
6800	18.565052
6850	18.594687999999998
6900	18.586702
6950	18.591300000000004
7000	18.609742
7050	18.60553000000001
7100	18.63826999999999
7150	18.639602000000004
7200	18.612421999999995
7250	18.615925999999995
7300	18.649090000000008
7350	18.662720000000004
7400	18.70331000000001
7450	18.697509999999998
7500	18.708576
7550	18.725559999999998
7600	18.711426000000003
7650	18.741346
7700	18.766434
7750	18.773786
7800	18.798129999999993
7850	18.816563999999996
7900	18.830930000000002
7950	18.836178000000004
8000	18.857114000000006
8050	18.845452
8100	18.828162
8150	18.830908
8200	18.850608
8250	18.879915999999994
8300	18.868470000000002
8350	18.859482
8400	18.877729999999996
8450	18.857955999999998
8500	18.874740000000006
8550	18.875303999999993
8600	18.88947
8650	18.892438000000002
8700	18.901467999999998
8750	18.877728000000005
8800	18.907100000000007
8850	18.920818
8900	18.912317999999996
8950	18.934746
9000	18.945685999999995
9050	18.952033999999998
9100	18.94657799999999
9150	18.985974000000006
9200	19.01168
9250	19.019484
9300	18.994728
9350	18.998198000000006
9400	19.007839999999998
9450	19.013884
9500	19.033296000000004
9550	19.038879999999995
9600	19.062674000000005
9650	19.060465999999998
9700	19.091376000000007
9750	19.107084000000004
9800	19.10454
9850	19.123435999999998
9900	19.141984
9950	19.120967999999994
10000	19.141876000000003
10050	19.137594000000007
10100	19.163145999999994
10150	19.139729999999997
10200	19.137863999999993
10250	19.151254000000005
10300	19.145902
10350	19.152976000000002
10400	19.171995999999996
10450	19.168858000000004
10500	19.187873999999997
10550	19.171944000000003
10600	19.181548
10650	19.156264000000004
10700	19.177334000000002
10750	19.202209999999997
10800	19.180972000000008
10850	19.167118000000002
10900	19.178994
10950	19.175300000000004
11000	19.168696000000008
11050	19.18342
11100	19.158446
11150	19.175657999999995
11200	19.187534000000003
11250	19.202617999999998
11300	19.227643999999994
11350	19.235194000000003
11400	19.268166000000004
11450	19.261319999999994
11500	19.279361999999995
11550	19.284337999999998
11600	19.297683999999993
11650	19.287704000000005
11700	19.313584000000002
11750	19.328217999999996
11800	19.357310000000002
11850	19.382680000000008
11900	19.390394
11950	19.381248
12000	19.390948
12050	19.409086000000006
12100	19.42493
12150	19.445992
12200	19.449223999999994
12250	19.44192
12300	19.445612000000004
12350	19.452793999999997
12400	19.478224
12450	19.492744000000002
12500	19.493672
12550	19.486564
12600	19.470494
12650	19.468494000000003
12700	19.463988
12750	19.450663999999996
12800	19.473955999999998
12850	19.485930000000007
12900	19.493465999999998
12950	19.485431999999996
13000	19.476607999999995
13050	19.483386
13100	19.48712599999999
13150	19.478276000000005
13200	19.496556
13250	19.498628
13300	19.518438
13350	19.507908000000008
13400	19.513804000000004
13450	19.509056
13500	19.504994
13550	19.497966000000005
13600	19.484327999999994
13650	19.486345999999998
13700	19.489287999999995
13750	19.490107999999992
13800	19.505388
13850	19.521808
13900	19.482517999999995
13950	19.490308
14000	19.498943999999998
14050	19.516836
14100	19.519965999999993
