t	b(t)
1000	4.225847999999999
1050	4.156191
1100	4.071117
1150	4.032989999999999
1200	3.9862980000000006
1250	4.036955000000001
1300	4.055270999999999
1350	3.9618940000000014
1400	3.9232699999999987
1450	3.9113680000000013
1500	3.910397999999999
1550	3.885020999999999
1600	3.879764000000001
1650	3.8747299999999996
1700	3.8591810000000004
1750	3.8368320000000016
1800	3.799528000000001
1850	3.7756920000000003
1900	3.794944000000001
1950	3.8036979999999994
2000	3.717503999999999
2050	3.7006839999999994
2100	3.6985280000000014
2150	3.669943999999999
2200	3.6290200000000006
2250	3.6210669999999987
2300	3.564856
2350	3.496854999999999
2400	3.4431440000000015
2450	3.3748280000000013
2500	3.3686750000000005
2550	3.3262899999999997
2600	3.329445999999999
2650	3.2739280000000015
2700	3.2846710000000003
2750	3.248049
2800	3.207744
2850	3.1881079999999997
2900	3.154936
2950	3.103946
3000	3.10326
3050	3.077365000000001
3100	3.0770430000000006
3150	3.0576089999999994
3200	3.0435739999999987
3250	3.0441110000000013
3300	3.0229409999999994
3350	2.975572000000001
3400	2.9730369999999997
3450	2.962676
3500	2.9185769999999995
3550	2.9236829999999987
3600	2.8947739999999995
3650	2.888256000000001
3700	2.872363999999999
3750	2.839463999999999
3800	2.8317450000000006
3850	2.825937
3900	2.8299279999999998
3950	2.8339830000000013
4000	2.8181849999999993
4050	2.8200019999999997
4100	2.786417
4150	2.777036000000001
4200	2.743530000000001
4250	2.7402029999999993
4300	2.735996999999999
4350	2.7333199999999986
4400	2.7321359999999992
4450	2.7312350000000016
4500	2.7264889999999995
4550	2.723550999999999
4600	2.7187
4650	2.714809
4700	2.717298000000001
4750	2.704649
4800	2.691748
4850	2.6909480000000014
4900	2.6947270000000016
4950	2.6816790000000013
5000	2.6613560000000005
5050	2.6486450000000006
5100	2.6192839999999995
5150	2.595895999999999
5200	2.5968299999999993
5250	2.589112999999999
5300	2.5928570000000004
5350	2.586154
5400	2.5488080000000006
5450	2.5455799999999997
5500	2.5460269999999987
5550	2.544583
5600	2.509918999999999
5650	2.4850719999999997
5700	2.4924569999999995
5750	2.494206
5800	2.487928
5850	2.4825550000000005
5900	2.487689000000001
5950	2.4875819999999997
6000	2.4678079999999993
6050	2.4771579999999993
6100	2.468792999999999
6150	2.465475999999999
6200	2.469315000000001
6250	2.4416510000000007
6300	2.443301
6350	2.4379370000000002
6400	2.4309050000000005
6450	2.435458999999999
6500	2.4215469999999994
6550	2.42166
6600	2.4116149999999994
6650	2.4101740000000005
6700	2.3936760000000006
6750	2.3867200000000017
6800	2.3817190000000004
6850	2.3787780000000005
6900	2.3796460000000006
6950	2.3757000000000006
7000	2.378307
7050	2.3624050000000008
7100	2.362731000000001
7150	2.363962000000001
7200	2.358075
7250	2.357601
7300	2.3559009999999994
7350	2.3584889999999987
7400	2.336271999999999
7450	2.3203849999999995
7500	2.3245329999999993
7550	2.312347
7600	2.301504
7650	2.29033
7700	2.2827010000000003
7750	2.282679999999999
7800	2.275467999999999
7850	2.2631480000000006
7900	2.260091
7950	2.257677999999999
8000	2.2610669999999984
8050	2.2512269999999988
8100	2.2414729999999996
8150	2.237674
8200	2.2333089999999998
8250	2.229169999999999
8300	2.2266770000000005
8350	2.2310100000000004
8400	2.2310719999999997
8450	2.2286520000000003
8500	2.22295
8550	2.2287670000000004
8600	2.228215
8650	2.224712
8700	2.216694
8750	2.2118639999999994
8800	2.2113210000000008
8850	2.2031010000000015
8900	2.1953560000000003
8950	2.199344
9000	2.2019659999999988
9050	2.193096999999999
9100	2.189851
9150	2.185443
9200	2.186526
9250	2.189343000000001
9300	2.1908740000000004
9350	2.185248000000001
9400	2.1681409999999994
9450	2.1663010000000003
9500	2.162307
9550	2.1628360000000004
9600	2.1583460000000003
9650	2.1624169999999996
9700	2.132050000000001
9750	2.1347210000000003
9800	2.137759
9850	2.127476999999999
9900	2.1089629999999997
9950	2.1097210000000004
10000	2.108671
10050	2.1078810000000003
10100	2.1081909999999997
10150	2.101395
10200	2.0978839999999996
10250	2.0989149999999994
10300	2.1015639999999998
10350	2.102313
10400	2.104915
10450	2.1102070000000004
10500	2.106295999999999
10550	2.1012329999999997
10600	2.0933149999999987
10650	2.095183
10700	2.094544
10750	2.0979429999999994
10800	2.0991480000000005
10850	2.1018130000000004
10900	2.0995230000000005
10950	2.0897510000000006
11000	2.0861269999999994
11050	2.0893439999999996
11100	2.09203
11150	2.083796
11200	2.086455
11250	2.0842549999999993
11300	2.0861639999999997
11350	2.0848169999999997
11400	2.0808269999999998
11450	2.07953
11500	2.0750770000000003
11550	2.0776559999999993
11600	2.079189999999999
11650	2.0824839999999996
11700	2.083888999999999
11750	2.0867999999999998
11800	2.0779279999999996
